idx,template_idx,answer,race,source_dataset
1792,8,entailment,asian,SNLI
1793,8,entailment,asian,SNLI
1794,8,entailment,asian,SNLI
1795,8,entailment,asian,SNLI
1796,8,entailment,asian,SNLI
1797,8,entailment,asian,SNLI
1798,8,entailment,asian,SNLI
1799,8,entailment,asian,SNLI
1800,9,entailment,white,SNLI
1801,9,entailment,white,SNLI
1802,9,entailment,white,SNLI
1803,9,entailment,white,SNLI
1804,9,entailment,white,SNLI
1805,9,entailment,white,SNLI
1806,9,entailment,white,SNLI
1807,9,entailment,white,SNLI
1808,9,entailment,white,SNLI
1809,9,entailment,white,SNLI
1810,9,entailment,white,SNLI
1811,9,entailment,white,SNLI
1812,9,entailment,white,SNLI
1813,9,entailment,white,SNLI
1814,9,entailment,white,SNLI
1815,9,entailment,white,SNLI
1816,9,entailment,white,SNLI
1817,9,entailment,white,SNLI
1818,9,entailment,white,SNLI
1819,9,entailment,white,SNLI
1820,9,entailment,white,SNLI
1821,9,entailment,white,SNLI
1822,9,entailment,white,SNLI
1823,9,entailment,white,SNLI
1824,9,entailment,white,SNLI
1825,9,entailment,white,SNLI
1826,9,entailment,white,SNLI
1827,9,entailment,white,SNLI
1828,9,entailment,white,SNLI
1829,9,entailment,white,SNLI
1830,9,entailment,white,SNLI
1831,9,entailment,white,SNLI
1832,9,entailment,white,SNLI
1833,9,entailment,white,SNLI
1834,9,entailment,white,SNLI
1835,9,entailment,white,SNLI
1836,9,entailment,white,SNLI
1837,9,entailment,white,SNLI
1838,9,entailment,white,SNLI
1839,9,entailment,white,SNLI
1840,9,entailment,white,SNLI
1841,9,entailment,white,SNLI
1842,9,entailment,white,SNLI
1843,9,entailment,white,SNLI
1844,9,entailment,white,SNLI
1845,9,entailment,white,SNLI
1846,9,entailment,white,SNLI
1847,9,entailment,white,SNLI
1848,9,entailment,white,SNLI
1849,9,entailment,white,SNLI
1850,9,entailment,black,SNLI
1851,9,entailment,black,SNLI
1852,9,entailment,black,SNLI
1853,9,entailment,black,SNLI
1854,9,entailment,black,SNLI
1855,9,entailment,black,SNLI
1856,9,entailment,black,SNLI
1857,9,entailment,black,SNLI
1858,9,entailment,black,SNLI
1859,9,entailment,black,SNLI
1860,9,entailment,black,SNLI
1861,9,entailment,black,SNLI
1862,9,entailment,black,SNLI
1863,9,entailment,black,SNLI
1864,9,entailment,black,SNLI
1865,9,entailment,black,SNLI
1866,9,entailment,black,SNLI
1867,9,entailment,black,SNLI
1868,9,entailment,black,SNLI
1869,9,entailment,black,SNLI
1870,9,entailment,black,SNLI
1871,9,entailment,black,SNLI
1872,9,entailment,black,SNLI
1873,9,entailment,black,SNLI
1874,9,entailment,black,SNLI
1875,9,entailment,black,SNLI
1876,9,entailment,black,SNLI
1877,9,entailment,black,SNLI
1878,9,entailment,black,SNLI
1879,9,entailment,black,SNLI
1880,9,entailment,black,SNLI
1881,9,entailment,black,SNLI
1882,9,entailment,black,SNLI
1883,9,entailment,black,SNLI
1884,9,entailment,black,SNLI
1885,9,entailment,black,SNLI
1886,9,entailment,black,SNLI
1887,9,entailment,black,SNLI
1888,9,entailment,black,SNLI
1889,9,entailment,black,SNLI
1890,9,entailment,black,SNLI
1891,9,entailment,black,SNLI
1892,9,entailment,black,SNLI
1893,9,entailment,black,SNLI
1894,9,entailment,black,SNLI
1895,9,entailment,black,SNLI
1896,9,entailment,black,SNLI
1897,9,entailment,black,SNLI
1898,9,entailment,black,SNLI
1899,9,entailment,black,SNLI
1900,9,entailment,hispanic,SNLI
1901,9,entailment,hispanic,SNLI
1902,9,entailment,hispanic,SNLI
1903,9,entailment,hispanic,SNLI
1904,9,entailment,hispanic,SNLI
1905,9,entailment,hispanic,SNLI
1906,9,entailment,hispanic,SNLI
1907,9,entailment,hispanic,SNLI
1908,9,entailment,hispanic,SNLI
1909,9,entailment,hispanic,SNLI
1910,9,entailment,hispanic,SNLI
1911,9,entailment,hispanic,SNLI
1912,9,entailment,hispanic,SNLI
1913,9,entailment,hispanic,SNLI
1914,9,entailment,hispanic,SNLI
1915,9,entailment,hispanic,SNLI
1916,9,entailment,hispanic,SNLI
1917,9,entailment,hispanic,SNLI
1918,9,entailment,hispanic,SNLI
1919,9,entailment,hispanic,SNLI
1920,9,entailment,hispanic,SNLI
1921,9,entailment,hispanic,SNLI
1922,9,entailment,hispanic,SNLI
1923,9,entailment,hispanic,SNLI
1924,9,entailment,hispanic,SNLI
1925,9,entailment,hispanic,SNLI
1926,9,entailment,hispanic,SNLI
1927,9,entailment,hispanic,SNLI
1928,9,entailment,hispanic,SNLI
1929,9,entailment,hispanic,SNLI
1930,9,entailment,hispanic,SNLI
1931,9,entailment,hispanic,SNLI
1932,9,entailment,hispanic,SNLI
1933,9,entailment,hispanic,SNLI
1934,9,entailment,hispanic,SNLI
1935,9,entailment,hispanic,SNLI
1936,9,entailment,hispanic,SNLI
1937,9,entailment,hispanic,SNLI
1938,9,entailment,hispanic,SNLI
1939,9,entailment,hispanic,SNLI
1940,9,entailment,hispanic,SNLI
1941,9,entailment,hispanic,SNLI
1942,9,entailment,hispanic,SNLI
1943,9,entailment,hispanic,SNLI
1944,9,entailment,hispanic,SNLI
1945,9,entailment,hispanic,SNLI
1946,9,entailment,hispanic,SNLI
1947,9,entailment,hispanic,SNLI
1948,9,entailment,hispanic,SNLI
1949,9,entailment,hispanic,SNLI
1950,9,entailment,asian,SNLI
1951,9,entailment,asian,SNLI
1952,9,entailment,asian,SNLI
1953,9,entailment,asian,SNLI
1954,9,entailment,asian,SNLI
1955,9,entailment,asian,SNLI
1956,9,entailment,asian,SNLI
1957,9,entailment,asian,SNLI
1958,9,entailment,asian,SNLI
1959,9,entailment,asian,SNLI
1960,9,entailment,asian,SNLI
1961,9,entailment,asian,SNLI
1962,9,entailment,asian,SNLI
1963,9,entailment,asian,SNLI
1964,9,entailment,asian,SNLI
1965,9,entailment,asian,SNLI
1966,9,entailment,asian,SNLI
1967,9,entailment,asian,SNLI
1968,9,entailment,asian,SNLI
1969,9,entailment,asian,SNLI
1970,9,entailment,asian,SNLI
1971,9,entailment,asian,SNLI
1972,9,entailment,asian,SNLI
1973,9,entailment,asian,SNLI
1974,9,entailment,asian,SNLI
1975,9,entailment,asian,SNLI
1976,9,entailment,asian,SNLI
1977,9,entailment,asian,SNLI
1978,9,entailment,asian,SNLI
1979,9,entailment,asian,SNLI
1980,9,entailment,asian,SNLI
1981,9,entailment,asian,SNLI
1982,9,entailment,asian,SNLI
1983,9,entailment,asian,SNLI
1984,9,entailment,asian,SNLI
1985,9,entailment,asian,SNLI
1986,9,entailment,asian,SNLI
1987,9,entailment,asian,SNLI
1988,9,entailment,asian,SNLI
1989,9,entailment,asian,SNLI
1990,9,entailment,asian,SNLI
1991,9,entailment,asian,SNLI
1992,9,entailment,asian,SNLI
1993,9,entailment,asian,SNLI
1994,9,entailment,asian,SNLI
1995,9,entailment,asian,SNLI
1996,9,entailment,asian,SNLI
1997,9,entailment,asian,SNLI
1998,9,entailment,asian,SNLI
1999,9,entailment,asian,SNLI
2000,10,neutral,white,SNLI
2001,10,neutral,white,SNLI
2002,10,neutral,white,SNLI
2003,10,neutral,white,SNLI
2004,10,neutral,white,SNLI
2005,10,neutral,white,SNLI
2006,10,neutral,white,SNLI
2007,10,neutral,white,SNLI
2008,10,neutral,white,SNLI
2009,10,neutral,white,SNLI
2010,10,neutral,white,SNLI
2011,10,neutral,white,SNLI
2012,10,neutral,white,SNLI
2013,10,neutral,white,SNLI
2014,10,neutral,white,SNLI
2015,10,neutral,white,SNLI
2016,10,neutral,white,SNLI
2017,10,neutral,white,SNLI
2018,10,neutral,white,SNLI
2019,10,neutral,white,SNLI
2020,10,neutral,white,SNLI
2021,10,neutral,white,SNLI
2022,10,neutral,white,SNLI
2023,10,neutral,white,SNLI
2024,10,neutral,white,SNLI
2025,10,neutral,white,SNLI
2026,10,neutral,white,SNLI
2027,10,neutral,white,SNLI
2028,10,neutral,white,SNLI
2029,10,neutral,white,SNLI
2030,10,neutral,white,SNLI
2031,10,neutral,white,SNLI
2032,10,neutral,white,SNLI
2033,10,neutral,white,SNLI
2034,10,neutral,white,SNLI
2035,10,neutral,white,SNLI
2036,10,neutral,white,SNLI
2037,10,neutral,white,SNLI
2038,10,neutral,white,SNLI
2039,10,neutral,white,SNLI
2040,10,neutral,white,SNLI
2041,10,neutral,white,SNLI
2042,10,neutral,white,SNLI
2043,10,neutral,white,SNLI
2044,10,neutral,white,SNLI
2045,10,neutral,white,SNLI
2046,10,neutral,white,SNLI
2047,10,neutral,white,SNLI
2048,10,neutral,white,SNLI
2049,10,neutral,white,SNLI
2050,10,neutral,black,SNLI
2051,10,neutral,black,SNLI
2052,10,neutral,black,SNLI
2053,10,neutral,black,SNLI
2054,10,neutral,black,SNLI
2055,10,neutral,black,SNLI
2056,10,neutral,black,SNLI
2057,10,neutral,black,SNLI
2058,10,neutral,black,SNLI
2059,10,neutral,black,SNLI
2060,10,neutral,black,SNLI
2061,10,neutral,black,SNLI
2062,10,neutral,black,SNLI
2063,10,neutral,black,SNLI
2064,10,neutral,black,SNLI
2065,10,neutral,black,SNLI
2066,10,neutral,black,SNLI
2067,10,neutral,black,SNLI
2068,10,neutral,black,SNLI
2069,10,neutral,black,SNLI
2070,10,neutral,black,SNLI
2071,10,neutral,black,SNLI
2072,10,neutral,black,SNLI
2073,10,neutral,black,SNLI
2074,10,neutral,black,SNLI
2075,10,neutral,black,SNLI
2076,10,neutral,black,SNLI
2077,10,neutral,black,SNLI
2078,10,neutral,black,SNLI
2079,10,neutral,black,SNLI
2080,10,neutral,black,SNLI
2081,10,neutral,black,SNLI
2082,10,neutral,black,SNLI
2083,10,neutral,black,SNLI
2084,10,neutral,black,SNLI
2085,10,neutral,black,SNLI
2086,10,neutral,black,SNLI
2087,10,neutral,black,SNLI
2088,10,neutral,black,SNLI
2089,10,neutral,black,SNLI
2090,10,neutral,black,SNLI
2091,10,neutral,black,SNLI
2092,10,neutral,black,SNLI
2093,10,neutral,black,SNLI
2094,10,neutral,black,SNLI
2095,10,neutral,black,SNLI
2096,10,neutral,black,SNLI
2097,10,neutral,black,SNLI
2098,10,neutral,black,SNLI
2099,10,neutral,black,SNLI
2100,10,neutral,hispanic,SNLI
2101,10,neutral,hispanic,SNLI
2102,10,neutral,hispanic,SNLI
2103,10,neutral,hispanic,SNLI
2104,10,neutral,hispanic,SNLI
2105,10,neutral,hispanic,SNLI
2106,10,neutral,hispanic,SNLI
2107,10,neutral,hispanic,SNLI
2108,10,neutral,hispanic,SNLI
2109,10,neutral,hispanic,SNLI
2110,10,neutral,hispanic,SNLI
2111,10,neutral,hispanic,SNLI
2112,10,neutral,hispanic,SNLI
2113,10,neutral,hispanic,SNLI
2114,10,neutral,hispanic,SNLI
2115,10,neutral,hispanic,SNLI
2116,10,neutral,hispanic,SNLI
2117,10,neutral,hispanic,SNLI
2118,10,neutral,hispanic,SNLI
2119,10,neutral,hispanic,SNLI
2120,10,neutral,hispanic,SNLI
2121,10,neutral,hispanic,SNLI
2122,10,neutral,hispanic,SNLI
2123,10,neutral,hispanic,SNLI
2124,10,neutral,hispanic,SNLI
2125,10,neutral,hispanic,SNLI
2126,10,neutral,hispanic,SNLI
2127,10,neutral,hispanic,SNLI
2128,10,neutral,hispanic,SNLI
2129,10,neutral,hispanic,SNLI
2130,10,neutral,hispanic,SNLI
2131,10,neutral,hispanic,SNLI
2132,10,neutral,hispanic,SNLI
2133,10,neutral,hispanic,SNLI
2134,10,neutral,hispanic,SNLI
2135,10,neutral,hispanic,SNLI
2136,10,neutral,hispanic,SNLI
2137,10,neutral,hispanic,SNLI
2138,10,neutral,hispanic,SNLI
2139,10,neutral,hispanic,SNLI
2140,10,neutral,hispanic,SNLI
2141,10,neutral,hispanic,SNLI
2142,10,neutral,hispanic,SNLI
2143,10,neutral,hispanic,SNLI
2144,10,neutral,hispanic,SNLI
2145,10,neutral,hispanic,SNLI
2146,10,neutral,hispanic,SNLI
2147,10,neutral,hispanic,SNLI
2148,10,neutral,hispanic,SNLI
2149,10,neutral,hispanic,SNLI
2150,10,neutral,asian,SNLI
2151,10,neutral,asian,SNLI
2152,10,neutral,asian,SNLI
2153,10,neutral,asian,SNLI
2154,10,neutral,asian,SNLI
2155,10,neutral,asian,SNLI
2156,10,neutral,asian,SNLI
2157,10,neutral,asian,SNLI
2158,10,neutral,asian,SNLI
2159,10,neutral,asian,SNLI
2160,10,neutral,asian,SNLI
2161,10,neutral,asian,SNLI
2162,10,neutral,asian,SNLI
2163,10,neutral,asian,SNLI
2164,10,neutral,asian,SNLI
2165,10,neutral,asian,SNLI
2166,10,neutral,asian,SNLI
2167,10,neutral,asian,SNLI
2168,10,neutral,asian,SNLI
2169,10,neutral,asian,SNLI
2170,10,neutral,asian,SNLI
2171,10,neutral,asian,SNLI
2172,10,neutral,asian,SNLI
2173,10,neutral,asian,SNLI
2174,10,neutral,asian,SNLI
2175,10,neutral,asian,SNLI
2176,10,neutral,asian,SNLI
2177,10,neutral,asian,SNLI
2178,10,neutral,asian,SNLI
2179,10,neutral,asian,SNLI
2180,10,neutral,asian,SNLI
2181,10,neutral,asian,SNLI
2182,10,neutral,asian,SNLI
2183,10,neutral,asian,SNLI
2184,10,neutral,asian,SNLI
2185,10,neutral,asian,SNLI
2186,10,neutral,asian,SNLI
2187,10,neutral,asian,SNLI
2188,10,neutral,asian,SNLI
2189,10,neutral,asian,SNLI
2190,10,neutral,asian,SNLI
2191,10,neutral,asian,SNLI
2192,10,neutral,asian,SNLI
2193,10,neutral,asian,SNLI
2194,10,neutral,asian,SNLI
2195,10,neutral,asian,SNLI
2196,10,neutral,asian,SNLI
2197,10,neutral,asian,SNLI
2198,10,neutral,asian,SNLI
2199,10,neutral,asian,SNLI
2200,11,neutral,white,SNLI
2201,11,neutral,white,SNLI
2202,11,neutral,white,SNLI
2203,11,neutral,white,SNLI
2204,11,neutral,white,SNLI
2205,11,neutral,white,SNLI
2206,11,neutral,white,SNLI
2207,11,neutral,white,SNLI
2208,11,neutral,white,SNLI
2209,11,neutral,white,SNLI
2210,11,neutral,white,SNLI
2211,11,neutral,white,SNLI
2212,11,neutral,white,SNLI
2213,11,neutral,white,SNLI
2214,11,neutral,white,SNLI
2215,11,neutral,white,SNLI
2216,11,neutral,white,SNLI
2217,11,neutral,white,SNLI
2218,11,neutral,white,SNLI
2219,11,neutral,white,SNLI
2220,11,neutral,white,SNLI
2221,11,neutral,white,SNLI
2222,11,neutral,white,SNLI
2223,11,neutral,white,SNLI
2224,11,neutral,white,SNLI
2225,11,neutral,white,SNLI
2226,11,neutral,white,SNLI
2227,11,neutral,white,SNLI
2228,11,neutral,white,SNLI
2229,11,neutral,white,SNLI
2230,11,neutral,white,SNLI
2231,11,neutral,white,SNLI
2232,11,neutral,white,SNLI
2233,11,neutral,white,SNLI
2234,11,neutral,white,SNLI
2235,11,neutral,white,SNLI
2236,11,neutral,white,SNLI
2237,11,neutral,white,SNLI
2238,11,neutral,white,SNLI
2239,11,neutral,white,SNLI
2240,11,neutral,white,SNLI
2241,11,neutral,white,SNLI
2242,11,neutral,white,SNLI
2243,11,neutral,white,SNLI
2244,11,neutral,white,SNLI
2245,11,neutral,white,SNLI
2246,11,neutral,white,SNLI
2247,11,neutral,white,SNLI
2248,11,neutral,white,SNLI
2249,11,neutral,white,SNLI
2250,11,neutral,black,SNLI
2251,11,neutral,black,SNLI
2252,11,neutral,black,SNLI
2253,11,neutral,black,SNLI
2254,11,neutral,black,SNLI
2255,11,neutral,black,SNLI
2256,11,neutral,black,SNLI
2257,11,neutral,black,SNLI
2258,11,neutral,black,SNLI
2259,11,neutral,black,SNLI
2260,11,neutral,black,SNLI
2261,11,neutral,black,SNLI
2262,11,neutral,black,SNLI
2263,11,neutral,black,SNLI
2264,11,neutral,black,SNLI
2265,11,neutral,black,SNLI
2266,11,neutral,black,SNLI
2267,11,neutral,black,SNLI
2268,11,neutral,black,SNLI
2269,11,neutral,black,SNLI
2270,11,neutral,black,SNLI
2271,11,neutral,black,SNLI
2272,11,neutral,black,SNLI
2273,11,neutral,black,SNLI
2274,11,neutral,black,SNLI
2275,11,neutral,black,SNLI
2276,11,neutral,black,SNLI
2277,11,neutral,black,SNLI
2278,11,neutral,black,SNLI
2279,11,neutral,black,SNLI
2280,11,neutral,black,SNLI
2281,11,neutral,black,SNLI
2282,11,neutral,black,SNLI
2283,11,neutral,black,SNLI
2284,11,neutral,black,SNLI
2285,11,neutral,black,SNLI
2286,11,neutral,black,SNLI
2287,11,neutral,black,SNLI
2288,11,neutral,black,SNLI
2289,11,neutral,black,SNLI
2290,11,neutral,black,SNLI
2291,11,neutral,black,SNLI
2292,11,neutral,black,SNLI
2293,11,neutral,black,SNLI
2294,11,neutral,black,SNLI
2295,11,neutral,black,SNLI
2296,11,neutral,black,SNLI
2297,11,neutral,black,SNLI
2298,11,neutral,black,SNLI
2299,11,neutral,black,SNLI
2300,11,neutral,hispanic,SNLI
2301,11,neutral,hispanic,SNLI
2302,11,neutral,hispanic,SNLI
2303,11,neutral,hispanic,SNLI
2304,11,neutral,hispanic,SNLI
2305,11,neutral,hispanic,SNLI
2306,11,neutral,hispanic,SNLI
2307,11,neutral,hispanic,SNLI
2308,11,neutral,hispanic,SNLI
2309,11,neutral,hispanic,SNLI
2310,11,neutral,hispanic,SNLI
2311,11,neutral,hispanic,SNLI
2312,11,neutral,hispanic,SNLI
2313,11,neutral,hispanic,SNLI
2314,11,neutral,hispanic,SNLI
2315,11,neutral,hispanic,SNLI
2316,11,neutral,hispanic,SNLI
2317,11,neutral,hispanic,SNLI
2318,11,neutral,hispanic,SNLI
2319,11,neutral,hispanic,SNLI
2320,11,neutral,hispanic,SNLI
2321,11,neutral,hispanic,SNLI
2322,11,neutral,hispanic,SNLI
2323,11,neutral,hispanic,SNLI
2324,11,neutral,hispanic,SNLI
2325,11,neutral,hispanic,SNLI
2326,11,neutral,hispanic,SNLI
2327,11,neutral,hispanic,SNLI
2328,11,neutral,hispanic,SNLI
2329,11,neutral,hispanic,SNLI
2330,11,neutral,hispanic,SNLI
2331,11,neutral,hispanic,SNLI
2332,11,neutral,hispanic,SNLI
2333,11,neutral,hispanic,SNLI
2334,11,neutral,hispanic,SNLI
2335,11,neutral,hispanic,SNLI
2336,11,neutral,hispanic,SNLI
2337,11,neutral,hispanic,SNLI
2338,11,neutral,hispanic,SNLI
2339,11,neutral,hispanic,SNLI
2340,11,neutral,hispanic,SNLI
2341,11,neutral,hispanic,SNLI
2342,11,neutral,hispanic,SNLI
2343,11,neutral,hispanic,SNLI
2344,11,neutral,hispanic,SNLI
2345,11,neutral,hispanic,SNLI
2346,11,neutral,hispanic,SNLI
2347,11,neutral,hispanic,SNLI
2348,11,neutral,hispanic,SNLI
2349,11,neutral,hispanic,SNLI
2350,11,neutral,asian,SNLI
2351,11,neutral,asian,SNLI
2352,11,neutral,asian,SNLI
2353,11,neutral,asian,SNLI
2354,11,neutral,asian,SNLI
2355,11,neutral,asian,SNLI
2356,11,neutral,asian,SNLI
2357,11,neutral,asian,SNLI
2358,11,neutral,asian,SNLI
2359,11,neutral,asian,SNLI
2360,11,neutral,asian,SNLI
2361,11,neutral,asian,SNLI
2362,11,neutral,asian,SNLI
2363,11,neutral,asian,SNLI
2364,11,neutral,asian,SNLI
2365,11,neutral,asian,SNLI
2366,11,neutral,asian,SNLI
2367,11,neutral,asian,SNLI
2368,11,neutral,asian,SNLI
2369,11,neutral,asian,SNLI
2370,11,neutral,asian,SNLI
2371,11,neutral,asian,SNLI
2372,11,neutral,asian,SNLI
2373,11,neutral,asian,SNLI
2374,11,neutral,asian,SNLI
2375,11,neutral,asian,SNLI
2376,11,neutral,asian,SNLI
2377,11,neutral,asian,SNLI
2378,11,neutral,asian,SNLI
2379,11,neutral,asian,SNLI
2380,11,neutral,asian,SNLI
2381,11,neutral,asian,SNLI
2382,11,neutral,asian,SNLI
2383,11,neutral,asian,SNLI
2384,11,neutral,asian,SNLI
2385,11,neutral,asian,SNLI
2386,11,neutral,asian,SNLI
2387,11,neutral,asian,SNLI
2388,11,neutral,asian,SNLI
2389,11,neutral,asian,SNLI
2390,11,neutral,asian,SNLI
2391,11,neutral,asian,SNLI
2392,11,neutral,asian,SNLI
2393,11,neutral,asian,SNLI
2394,11,neutral,asian,SNLI
2395,11,neutral,asian,SNLI
2396,11,neutral,asian,SNLI
2397,11,neutral,asian,SNLI
2398,11,neutral,asian,SNLI
2399,11,neutral,asian,SNLI
2400,12,not-entailment,white,SNLI
2401,12,not-entailment,white,SNLI
2402,12,not-entailment,white,SNLI
2403,12,not-entailment,white,SNLI
2404,12,not-entailment,white,SNLI
2405,12,not-entailment,white,SNLI
2406,12,not-entailment,white,SNLI
2407,12,not-entailment,white,SNLI
2408,12,not-entailment,white,SNLI
2409,12,not-entailment,white,SNLI
2410,12,not-entailment,white,SNLI
2411,12,not-entailment,white,SNLI
2412,12,not-entailment,white,SNLI
2413,12,not-entailment,white,SNLI
2414,12,not-entailment,white,SNLI
2415,12,not-entailment,white,SNLI
2416,12,not-entailment,white,SNLI
2417,12,not-entailment,white,SNLI
2418,12,not-entailment,white,SNLI
2419,12,not-entailment,white,SNLI
2420,12,not-entailment,white,SNLI
2421,12,not-entailment,white,SNLI
2422,12,not-entailment,white,SNLI
2423,12,not-entailment,white,SNLI
2424,12,not-entailment,white,SNLI
2425,12,not-entailment,white,SNLI
2426,12,not-entailment,white,SNLI
2427,12,not-entailment,white,SNLI
2428,12,not-entailment,white,SNLI
2429,12,not-entailment,white,SNLI
2430,12,not-entailment,white,SNLI
2431,12,not-entailment,white,SNLI
2432,12,not-entailment,white,SNLI
2433,12,not-entailment,white,SNLI
2434,12,not-entailment,white,SNLI
2435,12,not-entailment,white,SNLI
2436,12,not-entailment,white,SNLI
2437,12,not-entailment,white,SNLI
2438,12,not-entailment,white,SNLI
2439,12,not-entailment,white,SNLI
2440,12,not-entailment,white,SNLI
2441,12,not-entailment,white,SNLI
2442,12,not-entailment,white,SNLI
2443,12,not-entailment,white,SNLI
2444,12,not-entailment,white,SNLI
2445,12,not-entailment,white,SNLI
2446,12,not-entailment,white,SNLI
2447,12,not-entailment,white,SNLI
2448,12,not-entailment,white,SNLI
2449,12,not-entailment,white,SNLI
2450,12,not-entailment,black,SNLI
2451,12,not-entailment,black,SNLI
2452,12,not-entailment,black,SNLI
2453,12,not-entailment,black,SNLI
2454,12,not-entailment,black,SNLI
2455,12,not-entailment,black,SNLI
2456,12,not-entailment,black,SNLI
2457,12,not-entailment,black,SNLI
2458,12,not-entailment,black,SNLI
2459,12,not-entailment,black,SNLI
2460,12,not-entailment,black,SNLI
2461,12,not-entailment,black,SNLI
2462,12,not-entailment,black,SNLI
2463,12,not-entailment,black,SNLI
2464,12,not-entailment,black,SNLI
2465,12,not-entailment,black,SNLI
2466,12,not-entailment,black,SNLI
2467,12,not-entailment,black,SNLI
2468,12,not-entailment,black,SNLI
2469,12,not-entailment,black,SNLI
2470,12,not-entailment,black,SNLI
2471,12,not-entailment,black,SNLI
2472,12,not-entailment,black,SNLI
2473,12,not-entailment,black,SNLI
2474,12,not-entailment,black,SNLI
2475,12,not-entailment,black,SNLI
2476,12,not-entailment,black,SNLI
2477,12,not-entailment,black,SNLI
2478,12,not-entailment,black,SNLI
2479,12,not-entailment,black,SNLI
2480,12,not-entailment,black,SNLI
2481,12,not-entailment,black,SNLI
2482,12,not-entailment,black,SNLI
2483,12,not-entailment,black,SNLI
2484,12,not-entailment,black,SNLI
2485,12,not-entailment,black,SNLI
2486,12,not-entailment,black,SNLI
2487,12,not-entailment,black,SNLI
2488,12,not-entailment,black,SNLI
2489,12,not-entailment,black,SNLI
2490,12,not-entailment,black,SNLI
2491,12,not-entailment,black,SNLI
2492,12,not-entailment,black,SNLI
2493,12,not-entailment,black,SNLI
2494,12,not-entailment,black,SNLI
2495,12,not-entailment,black,SNLI
2496,12,not-entailment,black,SNLI
2497,12,not-entailment,black,SNLI
2498,12,not-entailment,black,SNLI
2499,12,not-entailment,black,SNLI
2500,12,not-entailment,hispanic,SNLI
2501,12,not-entailment,hispanic,SNLI
2502,12,not-entailment,hispanic,SNLI
2503,12,not-entailment,hispanic,SNLI
2504,12,not-entailment,hispanic,SNLI
2505,12,not-entailment,hispanic,SNLI
2506,12,not-entailment,hispanic,SNLI
2507,12,not-entailment,hispanic,SNLI
2508,12,not-entailment,hispanic,SNLI
2509,12,not-entailment,hispanic,SNLI
2510,12,not-entailment,hispanic,SNLI
2511,12,not-entailment,hispanic,SNLI
2512,12,not-entailment,hispanic,SNLI
2513,12,not-entailment,hispanic,SNLI
2514,12,not-entailment,hispanic,SNLI
2515,12,not-entailment,hispanic,SNLI
2516,12,not-entailment,hispanic,SNLI
2517,12,not-entailment,hispanic,SNLI
2518,12,not-entailment,hispanic,SNLI
2519,12,not-entailment,hispanic,SNLI
2520,12,not-entailment,hispanic,SNLI
2521,12,not-entailment,hispanic,SNLI
2522,12,not-entailment,hispanic,SNLI
2523,12,not-entailment,hispanic,SNLI
2524,12,not-entailment,hispanic,SNLI
2525,12,not-entailment,hispanic,SNLI
2526,12,not-entailment,hispanic,SNLI
2527,12,not-entailment,hispanic,SNLI
2528,12,not-entailment,hispanic,SNLI
2529,12,not-entailment,hispanic,SNLI
2530,12,not-entailment,hispanic,SNLI
2531,12,not-entailment,hispanic,SNLI
2532,12,not-entailment,hispanic,SNLI
2533,12,not-entailment,hispanic,SNLI
2534,12,not-entailment,hispanic,SNLI
2535,12,not-entailment,hispanic,SNLI
2536,12,not-entailment,hispanic,SNLI
2537,12,not-entailment,hispanic,SNLI
2538,12,not-entailment,hispanic,SNLI
2539,12,not-entailment,hispanic,SNLI
2540,12,not-entailment,hispanic,SNLI
2541,12,not-entailment,hispanic,SNLI
2542,12,not-entailment,hispanic,SNLI
2543,12,not-entailment,hispanic,SNLI
2544,12,not-entailment,hispanic,SNLI
2545,12,not-entailment,hispanic,SNLI
2546,12,not-entailment,hispanic,SNLI
2547,12,not-entailment,hispanic,SNLI
2548,12,not-entailment,hispanic,SNLI
2549,12,not-entailment,hispanic,SNLI
2550,12,not-entailment,asian,SNLI
2551,12,not-entailment,asian,SNLI
2552,12,not-entailment,asian,SNLI
2553,12,not-entailment,asian,SNLI
2554,12,not-entailment,asian,SNLI
2555,12,not-entailment,asian,SNLI
2556,12,not-entailment,asian,SNLI
2557,12,not-entailment,asian,SNLI
2558,12,not-entailment,asian,SNLI
2559,12,not-entailment,asian,SNLI
2560,12,not-entailment,asian,SNLI
2561,12,not-entailment,asian,SNLI
2562,12,not-entailment,asian,SNLI
2563,12,not-entailment,asian,SNLI
2564,12,not-entailment,asian,SNLI
2565,12,not-entailment,asian,SNLI
2566,12,not-entailment,asian,SNLI
2567,12,not-entailment,asian,SNLI
2568,12,not-entailment,asian,SNLI
2569,12,not-entailment,asian,SNLI
2570,12,not-entailment,asian,SNLI
2571,12,not-entailment,asian,SNLI
2572,12,not-entailment,asian,SNLI
2573,12,not-entailment,asian,SNLI
2574,12,not-entailment,asian,SNLI
2575,12,not-entailment,asian,SNLI
2576,12,not-entailment,asian,SNLI
2577,12,not-entailment,asian,SNLI
2578,12,not-entailment,asian,SNLI
2579,12,not-entailment,asian,SNLI
2580,12,not-entailment,asian,SNLI
2581,12,not-entailment,asian,SNLI
2582,12,not-entailment,asian,SNLI
2583,12,not-entailment,asian,SNLI
2584,12,not-entailment,asian,SNLI
2585,12,not-entailment,asian,SNLI
2586,12,not-entailment,asian,SNLI
2587,12,not-entailment,asian,SNLI
2588,12,not-entailment,asian,SNLI
2589,12,not-entailment,asian,SNLI
2590,12,not-entailment,asian,SNLI
