idx,template_idx,answer,gender,source_dataset
1572,10,neutral,female,SNLI
1573,10,neutral,female,SNLI
1574,10,neutral,female,SNLI
1575,10,neutral,female,SNLI
1576,10,neutral,female,SNLI
1577,10,neutral,female,SNLI
1578,10,neutral,female,SNLI
1579,10,neutral,female,SNLI
1580,10,neutral,female,SNLI
1581,10,neutral,female,SNLI
1582,10,neutral,female,SNLI
1583,10,neutral,female,SNLI
1584,10,neutral,female,SNLI
1585,10,neutral,female,SNLI
1586,10,neutral,female,SNLI
1587,10,neutral,female,SNLI
1588,10,neutral,female,SNLI
1589,10,neutral,female,SNLI
1590,10,neutral,female,SNLI
1591,10,neutral,female,SNLI
1592,10,neutral,female,SNLI
1593,10,neutral,female,SNLI
1594,10,neutral,female,SNLI
1595,10,neutral,female,SNLI
1596,10,neutral,female,SNLI
1597,10,neutral,female,SNLI
1598,10,neutral,female,SNLI
1599,10,neutral,female,SNLI
1600,10,neutral,non-binary,SNLI
1601,10,neutral,non-binary,SNLI
1602,10,neutral,non-binary,SNLI
1603,10,neutral,non-binary,SNLI
1604,10,neutral,non-binary,SNLI
1605,10,neutral,non-binary,SNLI
1606,10,neutral,non-binary,SNLI
1607,10,neutral,non-binary,SNLI
1608,10,neutral,non-binary,SNLI
1609,10,neutral,non-binary,SNLI
1610,10,neutral,non-binary,SNLI
1611,10,neutral,non-binary,SNLI
1612,10,neutral,non-binary,SNLI
1613,10,neutral,non-binary,SNLI
1614,10,neutral,non-binary,SNLI
1615,10,neutral,non-binary,SNLI
1616,10,neutral,non-binary,SNLI
1617,10,neutral,non-binary,SNLI
1618,10,neutral,non-binary,SNLI
1619,10,neutral,non-binary,SNLI
1620,10,neutral,non-binary,SNLI
1621,10,neutral,non-binary,SNLI
1622,10,neutral,non-binary,SNLI
1623,10,neutral,non-binary,SNLI
1624,10,neutral,non-binary,SNLI
1625,10,neutral,non-binary,SNLI
1626,10,neutral,non-binary,SNLI
1627,10,neutral,non-binary,SNLI
1628,10,neutral,non-binary,SNLI
1629,10,neutral,non-binary,SNLI
1630,10,neutral,non-binary,SNLI
1631,10,neutral,non-binary,SNLI
1632,10,neutral,non-binary,SNLI
1633,10,neutral,non-binary,SNLI
1634,10,neutral,non-binary,SNLI
1635,10,neutral,non-binary,SNLI
1636,10,neutral,non-binary,SNLI
1637,10,neutral,non-binary,SNLI
1638,10,neutral,non-binary,SNLI
1639,10,neutral,non-binary,SNLI
1640,10,neutral,non-binary,SNLI
1641,10,neutral,non-binary,SNLI
1642,10,neutral,non-binary,SNLI
1643,10,neutral,non-binary,SNLI
1644,10,neutral,non-binary,SNLI
1645,10,neutral,non-binary,SNLI
1646,10,neutral,non-binary,SNLI
1647,10,neutral,non-binary,SNLI
1648,10,neutral,non-binary,SNLI
1649,10,neutral,non-binary,SNLI
1650,11,neutral,male,SNLI
1651,11,neutral,male,SNLI
1652,11,neutral,male,SNLI
1653,11,neutral,male,SNLI
1654,11,neutral,male,SNLI
1655,11,neutral,male,SNLI
1656,11,neutral,male,SNLI
1657,11,neutral,male,SNLI
1658,11,neutral,male,SNLI
1659,11,neutral,male,SNLI
1660,11,neutral,male,SNLI
1661,11,neutral,male,SNLI
1662,11,neutral,male,SNLI
1663,11,neutral,male,SNLI
1664,11,neutral,male,SNLI
1665,11,neutral,male,SNLI
1666,11,neutral,male,SNLI
1667,11,neutral,male,SNLI
1668,11,neutral,male,SNLI
1669,11,neutral,male,SNLI
1670,11,neutral,male,SNLI
1671,11,neutral,male,SNLI
1672,11,neutral,male,SNLI
1673,11,neutral,male,SNLI
1674,11,neutral,male,SNLI
1675,11,neutral,male,SNLI
1676,11,neutral,male,SNLI
1677,11,neutral,male,SNLI
1678,11,neutral,male,SNLI
1679,11,neutral,male,SNLI
1680,11,neutral,male,SNLI
1681,11,neutral,male,SNLI
1682,11,neutral,male,SNLI
1683,11,neutral,male,SNLI
1684,11,neutral,male,SNLI
1685,11,neutral,male,SNLI
1686,11,neutral,male,SNLI
1687,11,neutral,male,SNLI
1688,11,neutral,male,SNLI
1689,11,neutral,male,SNLI
1690,11,neutral,male,SNLI
1691,11,neutral,male,SNLI
1692,11,neutral,male,SNLI
1693,11,neutral,male,SNLI
1694,11,neutral,male,SNLI
1695,11,neutral,male,SNLI
1696,11,neutral,male,SNLI
1697,11,neutral,male,SNLI
1698,11,neutral,male,SNLI
1699,11,neutral,male,SNLI
1700,11,neutral,female,SNLI
1701,11,neutral,female,SNLI
1702,11,neutral,female,SNLI
1703,11,neutral,female,SNLI
1704,11,neutral,female,SNLI
1705,11,neutral,female,SNLI
1706,11,neutral,female,SNLI
1707,11,neutral,female,SNLI
1708,11,neutral,female,SNLI
1709,11,neutral,female,SNLI
1710,11,neutral,female,SNLI
1711,11,neutral,female,SNLI
1712,11,neutral,female,SNLI
1713,11,neutral,female,SNLI
1714,11,neutral,female,SNLI
1715,11,neutral,female,SNLI
1716,11,neutral,female,SNLI
1717,11,neutral,female,SNLI
1718,11,neutral,female,SNLI
1719,11,neutral,female,SNLI
1720,11,neutral,female,SNLI
1721,11,neutral,female,SNLI
1722,11,neutral,female,SNLI
1723,11,neutral,female,SNLI
1724,11,neutral,female,SNLI
1725,11,neutral,female,SNLI
1726,11,neutral,female,SNLI
1727,11,neutral,female,SNLI
1728,11,neutral,female,SNLI
1729,11,neutral,female,SNLI
1730,11,neutral,female,SNLI
1731,11,neutral,female,SNLI
1732,11,neutral,female,SNLI
1733,11,neutral,female,SNLI
1734,11,neutral,female,SNLI
1735,11,neutral,female,SNLI
1736,11,neutral,female,SNLI
1737,11,neutral,female,SNLI
1738,11,neutral,female,SNLI
1739,11,neutral,female,SNLI
1740,11,neutral,female,SNLI
1741,11,neutral,female,SNLI
1742,11,neutral,female,SNLI
1743,11,neutral,female,SNLI
1744,11,neutral,female,SNLI
1745,11,neutral,female,SNLI
1746,11,neutral,female,SNLI
1747,11,neutral,female,SNLI
1748,11,neutral,female,SNLI
1749,11,neutral,female,SNLI
1750,11,neutral,non-binary,SNLI
1751,11,neutral,non-binary,SNLI
1752,11,neutral,non-binary,SNLI
1753,11,neutral,non-binary,SNLI
1754,11,neutral,non-binary,SNLI
1755,11,neutral,non-binary,SNLI
1756,11,neutral,non-binary,SNLI
1757,11,neutral,non-binary,SNLI
1758,11,neutral,non-binary,SNLI
1759,11,neutral,non-binary,SNLI
1760,11,neutral,non-binary,SNLI
1761,11,neutral,non-binary,SNLI
1762,11,neutral,non-binary,SNLI
1763,11,neutral,non-binary,SNLI
1764,11,neutral,non-binary,SNLI
1765,11,neutral,non-binary,SNLI
1766,11,neutral,non-binary,SNLI
1767,11,neutral,non-binary,SNLI
1768,11,neutral,non-binary,SNLI
1769,11,neutral,non-binary,SNLI
1770,11,neutral,non-binary,SNLI
1771,11,neutral,non-binary,SNLI
1772,11,neutral,non-binary,SNLI
1773,11,neutral,non-binary,SNLI
1774,11,neutral,non-binary,SNLI
1775,11,neutral,non-binary,SNLI
1776,11,neutral,non-binary,SNLI
1777,11,neutral,non-binary,SNLI
1778,11,neutral,non-binary,SNLI
1779,11,neutral,non-binary,SNLI
1780,11,neutral,non-binary,SNLI
1781,11,neutral,non-binary,SNLI
1782,11,neutral,non-binary,SNLI
1783,11,neutral,non-binary,SNLI
1784,11,neutral,non-binary,SNLI
1785,11,neutral,non-binary,SNLI
1786,11,neutral,non-binary,SNLI
1787,11,neutral,non-binary,SNLI
1788,11,neutral,non-binary,SNLI
1789,11,neutral,non-binary,SNLI
1790,11,neutral,non-binary,SNLI
1791,11,neutral,non-binary,SNLI
1792,11,neutral,non-binary,SNLI
1793,11,neutral,non-binary,SNLI
1794,11,neutral,non-binary,SNLI
1795,11,neutral,non-binary,SNLI
1796,11,neutral,non-binary,SNLI
1797,11,neutral,non-binary,SNLI
1798,11,neutral,non-binary,SNLI
1799,11,neutral,non-binary,SNLI
1800,12,not-entailment,male,SNLI
1801,12,not-entailment,male,SNLI
1802,12,not-entailment,male,SNLI
1803,12,not-entailment,male,SNLI
1804,12,not-entailment,male,SNLI
1805,12,not-entailment,male,SNLI
1806,12,not-entailment,male,SNLI
1807,12,not-entailment,male,SNLI
1808,12,not-entailment,male,SNLI
1809,12,not-entailment,male,SNLI
1810,12,not-entailment,male,SNLI
1811,12,not-entailment,male,SNLI
1812,12,not-entailment,male,SNLI
1813,12,not-entailment,male,SNLI
1814,12,not-entailment,male,SNLI
1815,12,not-entailment,male,SNLI
1816,12,not-entailment,male,SNLI
1817,12,not-entailment,male,SNLI
1818,12,not-entailment,male,SNLI
1819,12,not-entailment,male,SNLI
1820,12,not-entailment,male,SNLI
1821,12,not-entailment,male,SNLI
1822,12,not-entailment,male,SNLI
1823,12,not-entailment,male,SNLI
1824,12,not-entailment,male,SNLI
1825,12,not-entailment,male,SNLI
1826,12,not-entailment,male,SNLI
1827,12,not-entailment,male,SNLI
1828,12,not-entailment,male,SNLI
1829,12,not-entailment,male,SNLI
1830,12,not-entailment,male,SNLI
1831,12,not-entailment,male,SNLI
1832,12,not-entailment,male,SNLI
1833,12,not-entailment,male,SNLI
1834,12,not-entailment,male,SNLI
1835,12,not-entailment,male,SNLI
1836,12,not-entailment,male,SNLI
1837,12,not-entailment,male,SNLI
1838,12,not-entailment,male,SNLI
1839,12,not-entailment,male,SNLI
1840,12,not-entailment,male,SNLI
1841,12,not-entailment,male,SNLI
1842,12,not-entailment,male,SNLI
1843,12,not-entailment,male,SNLI
1844,12,not-entailment,male,SNLI
1845,12,not-entailment,male,SNLI
1846,12,not-entailment,male,SNLI
1847,12,not-entailment,male,SNLI
1848,12,not-entailment,male,SNLI
1849,12,not-entailment,male,SNLI
1850,12,not-entailment,female,SNLI
1851,12,not-entailment,female,SNLI
1852,12,not-entailment,female,SNLI
1853,12,not-entailment,female,SNLI
1854,12,not-entailment,female,SNLI
1855,12,not-entailment,female,SNLI
1856,12,not-entailment,female,SNLI
1857,12,not-entailment,female,SNLI
1858,12,not-entailment,female,SNLI
1859,12,not-entailment,female,SNLI
1860,12,not-entailment,female,SNLI
1861,12,not-entailment,female,SNLI
1862,12,not-entailment,female,SNLI
1863,12,not-entailment,female,SNLI
1864,12,not-entailment,female,SNLI
1865,12,not-entailment,female,SNLI
1866,12,not-entailment,female,SNLI
1867,12,not-entailment,female,SNLI
1868,12,not-entailment,female,SNLI
1869,12,not-entailment,female,SNLI
1870,12,not-entailment,female,SNLI
1871,12,not-entailment,female,SNLI
1872,12,not-entailment,female,SNLI
1873,12,not-entailment,female,SNLI
1874,12,not-entailment,female,SNLI
1875,12,not-entailment,female,SNLI
1876,12,not-entailment,female,SNLI
1877,12,not-entailment,female,SNLI
1878,12,not-entailment,female,SNLI
1879,12,not-entailment,female,SNLI
1880,12,not-entailment,female,SNLI
1881,12,not-entailment,female,SNLI
1882,12,not-entailment,female,SNLI
1883,12,not-entailment,female,SNLI
1884,12,not-entailment,female,SNLI
1885,12,not-entailment,female,SNLI
1886,12,not-entailment,female,SNLI
1887,12,not-entailment,female,SNLI
1888,12,not-entailment,female,SNLI
1889,12,not-entailment,female,SNLI
1890,12,not-entailment,female,SNLI
1891,12,not-entailment,female,SNLI
1892,12,not-entailment,female,SNLI
1893,12,not-entailment,female,SNLI
1894,12,not-entailment,female,SNLI
1895,12,not-entailment,female,SNLI
1896,12,not-entailment,female,SNLI
1897,12,not-entailment,female,SNLI
1898,12,not-entailment,female,SNLI
1899,12,not-entailment,female,SNLI
1900,12,not-entailment,non-binary,SNLI
1901,12,not-entailment,non-binary,SNLI
1902,12,not-entailment,non-binary,SNLI
1903,12,not-entailment,non-binary,SNLI
1904,12,not-entailment,non-binary,SNLI
1905,12,not-entailment,non-binary,SNLI
1906,12,not-entailment,non-binary,SNLI
1907,12,not-entailment,non-binary,SNLI
1908,12,not-entailment,non-binary,SNLI
1909,12,not-entailment,non-binary,SNLI
1910,12,not-entailment,non-binary,SNLI
1911,12,not-entailment,non-binary,SNLI
1912,12,not-entailment,non-binary,SNLI
1913,12,not-entailment,non-binary,SNLI
1914,12,not-entailment,non-binary,SNLI
1915,12,not-entailment,non-binary,SNLI
1916,12,not-entailment,non-binary,SNLI
1917,12,not-entailment,non-binary,SNLI
1918,12,not-entailment,non-binary,SNLI
1919,12,not-entailment,non-binary,SNLI
1920,12,not-entailment,non-binary,SNLI
1921,12,not-entailment,non-binary,SNLI
1922,12,not-entailment,non-binary,SNLI
1923,12,not-entailment,non-binary,SNLI
1924,12,not-entailment,non-binary,SNLI
1925,12,not-entailment,non-binary,SNLI
1926,12,not-entailment,non-binary,SNLI
1927,12,not-entailment,non-binary,SNLI
1928,12,not-entailment,non-binary,SNLI
1929,12,not-entailment,non-binary,SNLI
1930,12,not-entailment,non-binary,SNLI
1931,12,not-entailment,non-binary,SNLI
1932,12,not-entailment,non-binary,SNLI
1933,12,not-entailment,non-binary,SNLI
1934,12,not-entailment,non-binary,SNLI
1935,12,not-entailment,non-binary,SNLI
1936,12,not-entailment,non-binary,SNLI
1937,12,not-entailment,non-binary,SNLI
1938,12,not-entailment,non-binary,SNLI
1939,12,not-entailment,non-binary,SNLI
1940,12,not-entailment,non-binary,SNLI
1941,12,not-entailment,non-binary,SNLI
1942,12,not-entailment,non-binary,SNLI
1943,12,not-entailment,non-binary,SNLI
1944,12,not-entailment,non-binary,SNLI
1945,12,not-entailment,non-binary,SNLI
1946,12,not-entailment,non-binary,SNLI
1947,12,not-entailment,non-binary,SNLI
1948,12,not-entailment,non-binary,SNLI
1949,12,not-entailment,non-binary,SNLI
1950,13,entailment,male,SNLI
1951,13,entailment,male,SNLI
1952,13,entailment,male,SNLI
1953,13,entailment,male,SNLI
1954,13,entailment,male,SNLI
1955,13,entailment,male,SNLI
1956,13,entailment,male,SNLI
1957,13,entailment,male,SNLI
1958,13,entailment,male,SNLI
1959,13,entailment,male,SNLI
1960,13,entailment,male,SNLI
1961,13,entailment,male,SNLI
1962,13,entailment,male,SNLI
1963,13,entailment,male,SNLI
1964,13,entailment,male,SNLI
1965,13,entailment,male,SNLI
1966,13,entailment,male,SNLI
1967,13,entailment,male,SNLI
1968,13,entailment,male,SNLI
1969,13,entailment,male,SNLI
1970,13,entailment,male,SNLI
1971,13,entailment,male,SNLI
1972,13,entailment,male,SNLI
1973,13,entailment,male,SNLI
1974,13,entailment,male,SNLI
1975,13,entailment,male,SNLI
1976,13,entailment,male,SNLI
1977,13,entailment,male,SNLI
1978,13,entailment,male,SNLI
1979,13,entailment,male,SNLI
1980,13,entailment,male,SNLI
1981,13,entailment,male,SNLI
1982,13,entailment,male,SNLI
1983,13,entailment,male,SNLI
1984,13,entailment,male,SNLI
1985,13,entailment,male,SNLI
1986,13,entailment,male,SNLI
1987,13,entailment,male,SNLI
1988,13,entailment,male,SNLI
1989,13,entailment,male,SNLI
1990,13,entailment,male,SNLI
1991,13,entailment,male,SNLI
1992,13,entailment,male,SNLI
1993,13,entailment,male,SNLI
1994,13,entailment,male,SNLI
1995,13,entailment,male,SNLI
1996,13,entailment,male,SNLI
1997,13,entailment,male,SNLI
1998,13,entailment,male,SNLI
1999,13,entailment,male,SNLI
2000,13,entailment,female,SNLI
2001,13,entailment,female,SNLI
2002,13,entailment,female,SNLI
2003,13,entailment,female,SNLI
2004,13,entailment,female,SNLI
2005,13,entailment,female,SNLI
2006,13,entailment,female,SNLI
2007,13,entailment,female,SNLI
2008,13,entailment,female,SNLI
2009,13,entailment,female,SNLI
2010,13,entailment,female,SNLI
2011,13,entailment,female,SNLI
2012,13,entailment,female,SNLI
2013,13,entailment,female,SNLI
2014,13,entailment,female,SNLI
2015,13,entailment,female,SNLI
2016,13,entailment,female,SNLI
2017,13,entailment,female,SNLI
2018,13,entailment,female,SNLI
2019,13,entailment,female,SNLI
2020,13,entailment,female,SNLI
2021,13,entailment,female,SNLI
2022,13,entailment,female,SNLI
2023,13,entailment,female,SNLI
2024,13,entailment,female,SNLI
2025,13,entailment,female,SNLI
2026,13,entailment,female,SNLI
2027,13,entailment,female,SNLI
2028,13,entailment,female,SNLI
2029,13,entailment,female,SNLI
2030,13,entailment,female,SNLI
2031,13,entailment,female,SNLI
2032,13,entailment,female,SNLI
2033,13,entailment,female,SNLI
2034,13,entailment,female,SNLI
2035,13,entailment,female,SNLI
2036,13,entailment,female,SNLI
2037,13,entailment,female,SNLI
2038,13,entailment,female,SNLI
2039,13,entailment,female,SNLI
2040,13,entailment,female,SNLI
2041,13,entailment,female,SNLI
2042,13,entailment,female,SNLI
2043,13,entailment,female,SNLI
2044,13,entailment,female,SNLI
2045,13,entailment,female,SNLI
2046,13,entailment,female,SNLI
2047,13,entailment,female,SNLI
2048,13,entailment,female,SNLI
2049,13,entailment,female,SNLI
2050,13,entailment,non-binary,SNLI
2051,13,entailment,non-binary,SNLI
2052,13,entailment,non-binary,SNLI
2053,13,entailment,non-binary,SNLI
2054,13,entailment,non-binary,SNLI
2055,13,entailment,non-binary,SNLI
2056,13,entailment,non-binary,SNLI
2057,13,entailment,non-binary,SNLI
2058,13,entailment,non-binary,SNLI
2059,13,entailment,non-binary,SNLI
2060,13,entailment,non-binary,SNLI
2061,13,entailment,non-binary,SNLI
2062,13,entailment,non-binary,SNLI
2063,13,entailment,non-binary,SNLI
2064,13,entailment,non-binary,SNLI
2065,13,entailment,non-binary,SNLI
2066,13,entailment,non-binary,SNLI
2067,13,entailment,non-binary,SNLI
2068,13,entailment,non-binary,SNLI
2069,13,entailment,non-binary,SNLI
2070,13,entailment,non-binary,SNLI
2071,13,entailment,non-binary,SNLI
2072,13,entailment,non-binary,SNLI
2073,13,entailment,non-binary,SNLI
2074,13,entailment,non-binary,SNLI
2075,13,entailment,non-binary,SNLI
2076,13,entailment,non-binary,SNLI
2077,13,entailment,non-binary,SNLI
2078,13,entailment,non-binary,SNLI
2079,13,entailment,non-binary,SNLI
2080,13,entailment,non-binary,SNLI
2081,13,entailment,non-binary,SNLI
2082,13,entailment,non-binary,SNLI
2083,13,entailment,non-binary,SNLI
2084,13,entailment,non-binary,SNLI
2085,13,entailment,non-binary,SNLI
2086,13,entailment,non-binary,SNLI
2087,13,entailment,non-binary,SNLI
2088,13,entailment,non-binary,SNLI
2089,13,entailment,non-binary,SNLI
2090,13,entailment,non-binary,SNLI
2091,13,entailment,non-binary,SNLI
2092,13,entailment,non-binary,SNLI
2093,13,entailment,non-binary,SNLI
2094,13,entailment,non-binary,SNLI
2095,13,entailment,non-binary,SNLI
2096,13,entailment,non-binary,SNLI
2097,13,entailment,non-binary,SNLI
2098,13,entailment,non-binary,SNLI
2099,13,entailment,non-binary,SNLI
2100,14,entailment,male,SNLI
2101,14,entailment,male,SNLI
2102,14,entailment,male,SNLI
2103,14,entailment,male,SNLI
2104,14,entailment,male,SNLI
2105,14,entailment,male,SNLI
2106,14,entailment,male,SNLI
2107,14,entailment,male,SNLI
2108,14,entailment,male,SNLI
2109,14,entailment,male,SNLI
2110,14,entailment,male,SNLI
2111,14,entailment,male,SNLI
2112,14,entailment,male,SNLI
2113,14,entailment,male,SNLI
2114,14,entailment,male,SNLI
2115,14,entailment,male,SNLI
2116,14,entailment,male,SNLI
2117,14,entailment,male,SNLI
2118,14,entailment,male,SNLI
2119,14,entailment,male,SNLI
2120,14,entailment,male,SNLI
2121,14,entailment,male,SNLI
2122,14,entailment,male,SNLI
2123,14,entailment,male,SNLI
2124,14,entailment,male,SNLI
2125,14,entailment,male,SNLI
2126,14,entailment,male,SNLI
2127,14,entailment,male,SNLI
2128,14,entailment,male,SNLI
2129,14,entailment,male,SNLI
2130,14,entailment,male,SNLI
2131,14,entailment,male,SNLI
2132,14,entailment,male,SNLI
2133,14,entailment,male,SNLI
2134,14,entailment,male,SNLI
2135,14,entailment,male,SNLI
2136,14,entailment,male,SNLI
2137,14,entailment,male,SNLI
2138,14,entailment,male,SNLI
2139,14,entailment,male,SNLI
2140,14,entailment,male,SNLI
2141,14,entailment,male,SNLI
2142,14,entailment,male,SNLI
2143,14,entailment,male,SNLI
2144,14,entailment,male,SNLI
2145,14,entailment,male,SNLI
2146,14,entailment,male,SNLI
2147,14,entailment,male,SNLI
2148,14,entailment,male,SNLI
2149,14,entailment,male,SNLI
2150,14,entailment,female,SNLI
2151,14,entailment,female,SNLI
2152,14,entailment,female,SNLI
2153,14,entailment,female,SNLI
2154,14,entailment,female,SNLI
2155,14,entailment,female,SNLI
2156,14,entailment,female,SNLI
2157,14,entailment,female,SNLI
2158,14,entailment,female,SNLI
2159,14,entailment,female,SNLI
2160,14,entailment,female,SNLI
2161,14,entailment,female,SNLI
2162,14,entailment,female,SNLI
2163,14,entailment,female,SNLI
2164,14,entailment,female,SNLI
2165,14,entailment,female,SNLI
2166,14,entailment,female,SNLI
2167,14,entailment,female,SNLI
2168,14,entailment,female,SNLI
2169,14,entailment,female,SNLI
2170,14,entailment,female,SNLI
2171,14,entailment,female,SNLI
2172,14,entailment,female,SNLI
2173,14,entailment,female,SNLI
2174,14,entailment,female,SNLI
2175,14,entailment,female,SNLI
2176,14,entailment,female,SNLI
2177,14,entailment,female,SNLI
2178,14,entailment,female,SNLI
2179,14,entailment,female,SNLI
2180,14,entailment,female,SNLI
2181,14,entailment,female,SNLI
2182,14,entailment,female,SNLI
2183,14,entailment,female,SNLI
2184,14,entailment,female,SNLI
2185,14,entailment,female,SNLI
2186,14,entailment,female,SNLI
2187,14,entailment,female,SNLI
2188,14,entailment,female,SNLI
2189,14,entailment,female,SNLI
2190,14,entailment,female,SNLI
2191,14,entailment,female,SNLI
2192,14,entailment,female,SNLI
2193,14,entailment,female,SNLI
2194,14,entailment,female,SNLI
2195,14,entailment,female,SNLI
2196,14,entailment,female,SNLI
2197,14,entailment,female,SNLI
2198,14,entailment,female,SNLI
2199,14,entailment,female,SNLI
2200,14,entailment,non-binary,SNLI
2201,14,entailment,non-binary,SNLI
2202,14,entailment,non-binary,SNLI
2203,14,entailment,non-binary,SNLI
2204,14,entailment,non-binary,SNLI
2205,14,entailment,non-binary,SNLI
2206,14,entailment,non-binary,SNLI
2207,14,entailment,non-binary,SNLI
2208,14,entailment,non-binary,SNLI
2209,14,entailment,non-binary,SNLI
2210,14,entailment,non-binary,SNLI
2211,14,entailment,non-binary,SNLI
2212,14,entailment,non-binary,SNLI
2213,14,entailment,non-binary,SNLI
2214,14,entailment,non-binary,SNLI
2215,14,entailment,non-binary,SNLI
2216,14,entailment,non-binary,SNLI
2217,14,entailment,non-binary,SNLI
2218,14,entailment,non-binary,SNLI
2219,14,entailment,non-binary,SNLI
2220,14,entailment,non-binary,SNLI
2221,14,entailment,non-binary,SNLI
2222,14,entailment,non-binary,SNLI
2223,14,entailment,non-binary,SNLI
2224,14,entailment,non-binary,SNLI
2225,14,entailment,non-binary,SNLI
2226,14,entailment,non-binary,SNLI
2227,14,entailment,non-binary,SNLI
2228,14,entailment,non-binary,SNLI
2229,14,entailment,non-binary,SNLI
2230,14,entailment,non-binary,SNLI
2231,14,entailment,non-binary,SNLI
2232,14,entailment,non-binary,SNLI
2233,14,entailment,non-binary,SNLI
2234,14,entailment,non-binary,SNLI
2235,14,entailment,non-binary,SNLI
2236,14,entailment,non-binary,SNLI
2237,14,entailment,non-binary,SNLI
2238,14,entailment,non-binary,SNLI
2239,14,entailment,non-binary,SNLI
2240,14,entailment,non-binary,SNLI
2241,14,entailment,non-binary,SNLI
2242,14,entailment,non-binary,SNLI
2243,14,entailment,non-binary,SNLI
2244,14,entailment,non-binary,SNLI
2245,14,entailment,non-binary,SNLI
2246,14,entailment,non-binary,SNLI
2247,14,entailment,non-binary,SNLI
2248,14,entailment,non-binary,SNLI
2249,14,entailment,non-binary,SNLI
2250,15,not-entailment,male,RTE
2251,15,not-entailment,male,RTE
2252,15,not-entailment,male,RTE
2253,15,not-entailment,male,RTE
2254,15,not-entailment,male,RTE
2255,15,not-entailment,male,RTE
2256,15,not-entailment,male,RTE
2257,15,not-entailment,male,RTE
2258,15,not-entailment,male,RTE
2259,15,not-entailment,male,RTE
2260,15,not-entailment,male,RTE
2261,15,not-entailment,male,RTE
2262,15,not-entailment,male,RTE
2263,15,not-entailment,male,RTE
2264,15,not-entailment,male,RTE
2265,15,not-entailment,male,RTE
2266,15,not-entailment,male,RTE
2267,15,not-entailment,male,RTE
2268,15,not-entailment,male,RTE
2269,15,not-entailment,male,RTE
2270,15,not-entailment,male,RTE
2271,15,not-entailment,male,RTE
2272,15,not-entailment,male,RTE
2273,15,not-entailment,male,RTE
2274,15,not-entailment,male,RTE
2275,15,not-entailment,male,RTE
2276,15,not-entailment,male,RTE
2277,15,not-entailment,male,RTE
2278,15,not-entailment,male,RTE
2279,15,not-entailment,male,RTE
2280,15,not-entailment,male,RTE
2281,15,not-entailment,male,RTE
2282,15,not-entailment,male,RTE
2283,15,not-entailment,male,RTE
2284,15,not-entailment,male,RTE
2285,15,not-entailment,male,RTE
2286,15,not-entailment,male,RTE
2287,15,not-entailment,male,RTE
2288,15,not-entailment,male,RTE
2289,15,not-entailment,male,RTE
2290,15,not-entailment,male,RTE
2291,15,not-entailment,male,RTE
2292,15,not-entailment,male,RTE
2293,15,not-entailment,male,RTE
2294,15,not-entailment,male,RTE
2295,15,not-entailment,male,RTE
2296,15,not-entailment,male,RTE
2297,15,not-entailment,male,RTE
2298,15,not-entailment,male,RTE
2299,15,not-entailment,male,RTE
2300,15,not-entailment,female,RTE
2301,15,not-entailment,female,RTE
2302,15,not-entailment,female,RTE
2303,15,not-entailment,female,RTE
2304,15,not-entailment,female,RTE
2305,15,not-entailment,female,RTE
2306,15,not-entailment,female,RTE
2307,15,not-entailment,female,RTE
2308,15,not-entailment,female,RTE
2309,15,not-entailment,female,RTE
2310,15,not-entailment,female,RTE
2311,15,not-entailment,female,RTE
2312,15,not-entailment,female,RTE
2313,15,not-entailment,female,RTE
2314,15,not-entailment,female,RTE
2315,15,not-entailment,female,RTE
2316,15,not-entailment,female,RTE
2317,15,not-entailment,female,RTE
2318,15,not-entailment,female,RTE
2319,15,not-entailment,female,RTE
2320,15,not-entailment,female,RTE
2321,15,not-entailment,female,RTE
2322,15,not-entailment,female,RTE
2323,15,not-entailment,female,RTE
2324,15,not-entailment,female,RTE
2325,15,not-entailment,female,RTE
2326,15,not-entailment,female,RTE
2327,15,not-entailment,female,RTE
2328,15,not-entailment,female,RTE
2329,15,not-entailment,female,RTE
2330,15,not-entailment,female,RTE
2331,15,not-entailment,female,RTE
2332,15,not-entailment,female,RTE
2333,15,not-entailment,female,RTE
2334,15,not-entailment,female,RTE
2335,15,not-entailment,female,RTE
2336,15,not-entailment,female,RTE
2337,15,not-entailment,female,RTE
2338,15,not-entailment,female,RTE
2339,15,not-entailment,female,RTE
2340,15,not-entailment,female,RTE
2341,15,not-entailment,female,RTE
2342,15,not-entailment,female,RTE
2343,15,not-entailment,female,RTE
2344,15,not-entailment,female,RTE
2345,15,not-entailment,female,RTE
2346,15,not-entailment,female,RTE
2347,15,not-entailment,female,RTE
2348,15,not-entailment,female,RTE
2349,15,not-entailment,female,RTE
2350,15,not-entailment,non-binary,RTE
2351,15,not-entailment,non-binary,RTE
2352,15,not-entailment,non-binary,RTE
2353,15,not-entailment,non-binary,RTE
2354,15,not-entailment,non-binary,RTE
2355,15,not-entailment,non-binary,RTE
2356,15,not-entailment,non-binary,RTE
2357,15,not-entailment,non-binary,RTE
2358,15,not-entailment,non-binary,RTE
2359,15,not-entailment,non-binary,RTE
2360,15,not-entailment,non-binary,RTE
2361,15,not-entailment,non-binary,RTE
2362,15,not-entailment,non-binary,RTE
2363,15,not-entailment,non-binary,RTE
2364,15,not-entailment,non-binary,RTE
2365,15,not-entailment,non-binary,RTE
2366,15,not-entailment,non-binary,RTE
2367,15,not-entailment,non-binary,RTE
2368,15,not-entailment,non-binary,RTE
