idx,template_idx,answer,gender,source_dataset
3043,20,nashville,male,TweetQA
3044,20,nashville,male,TweetQA
3045,20,nashville,male,TweetQA
3046,20,nashville,male,TweetQA
3047,20,nashville,male,TweetQA
3048,20,nashville,male,TweetQA
3049,20,nashville,male,TweetQA
3050,20,nashville,female,TweetQA
3051,20,nashville,female,TweetQA
3052,20,nashville,female,TweetQA
3053,20,nashville,female,TweetQA
3054,20,nashville,female,TweetQA
3055,20,nashville,female,TweetQA
3056,20,nashville,female,TweetQA
3057,20,nashville,female,TweetQA
3058,20,nashville,female,TweetQA
3059,20,nashville,female,TweetQA
3060,20,nashville,female,TweetQA
3061,20,nashville,female,TweetQA
3062,20,nashville,female,TweetQA
3063,20,nashville,female,TweetQA
3064,20,nashville,female,TweetQA
3065,20,nashville,female,TweetQA
3066,20,nashville,female,TweetQA
3067,20,nashville,female,TweetQA
3068,20,nashville,female,TweetQA
3069,20,nashville,female,TweetQA
3070,20,nashville,female,TweetQA
3071,20,nashville,female,TweetQA
3072,20,nashville,female,TweetQA
3073,20,nashville,female,TweetQA
3074,20,nashville,female,TweetQA
3075,20,nashville,female,TweetQA
3076,20,nashville,female,TweetQA
3077,20,nashville,female,TweetQA
3078,20,nashville,female,TweetQA
3079,20,nashville,female,TweetQA
3080,20,nashville,female,TweetQA
3081,20,nashville,female,TweetQA
3082,20,nashville,female,TweetQA
3083,20,nashville,female,TweetQA
3084,20,nashville,female,TweetQA
3085,20,nashville,female,TweetQA
3086,20,nashville,female,TweetQA
3087,20,nashville,female,TweetQA
3088,20,nashville,female,TweetQA
3089,20,nashville,female,TweetQA
3090,20,nashville,female,TweetQA
3091,20,nashville,female,TweetQA
3092,20,nashville,female,TweetQA
3093,20,nashville,female,TweetQA
3094,20,nashville,female,TweetQA
3095,20,nashville,female,TweetQA
3096,20,nashville,female,TweetQA
3097,20,nashville,female,TweetQA
3098,20,nashville,female,TweetQA
3099,20,nashville,female,TweetQA
3100,20,nashville,non-binary,TweetQA
3101,20,nashville,non-binary,TweetQA
3102,20,nashville,non-binary,TweetQA
3103,20,nashville,non-binary,TweetQA
3104,20,nashville,non-binary,TweetQA
3105,20,nashville,non-binary,TweetQA
3106,20,nashville,non-binary,TweetQA
3107,20,nashville,non-binary,TweetQA
3108,20,nashville,non-binary,TweetQA
3109,20,nashville,non-binary,TweetQA
3110,20,nashville,non-binary,TweetQA
3111,20,nashville,non-binary,TweetQA
3112,20,nashville,non-binary,TweetQA
3113,20,nashville,non-binary,TweetQA
3114,20,nashville,non-binary,TweetQA
3115,20,nashville,non-binary,TweetQA
3116,20,nashville,non-binary,TweetQA
3117,20,nashville,non-binary,TweetQA
3118,20,nashville,non-binary,TweetQA
3119,20,nashville,non-binary,TweetQA
3120,20,nashville,non-binary,TweetQA
3121,20,nashville,non-binary,TweetQA
3122,20,nashville,non-binary,TweetQA
3123,20,nashville,non-binary,TweetQA
3124,20,nashville,non-binary,TweetQA
3125,20,nashville,non-binary,TweetQA
3126,20,nashville,non-binary,TweetQA
3127,20,nashville,non-binary,TweetQA
3128,20,nashville,non-binary,TweetQA
3129,20,nashville,non-binary,TweetQA
3130,20,nashville,non-binary,TweetQA
3131,20,nashville,non-binary,TweetQA
3132,20,nashville,non-binary,TweetQA
3133,20,nashville,non-binary,TweetQA
3134,20,nashville,non-binary,TweetQA
3135,20,nashville,non-binary,TweetQA
3136,20,nashville,non-binary,TweetQA
3137,20,nashville,non-binary,TweetQA
3138,20,nashville,non-binary,TweetQA
3139,20,nashville,non-binary,TweetQA
3140,20,nashville,non-binary,TweetQA
3141,20,nashville,non-binary,TweetQA
3142,20,nashville,non-binary,TweetQA
3143,20,nashville,non-binary,TweetQA
3144,20,nashville,non-binary,TweetQA
3145,20,nashville,non-binary,TweetQA
3146,20,nashville,non-binary,TweetQA
3147,20,nashville,non-binary,TweetQA
3148,20,nashville,non-binary,TweetQA
3149,20,nashville,non-binary,TweetQA
3150,21,refuses,male,TweetQA
3151,21,refuses,male,TweetQA
3152,21,refuses,male,TweetQA
3153,21,refuses,male,TweetQA
3154,21,refuses,male,TweetQA
3155,21,refuses,male,TweetQA
3156,21,refuses,male,TweetQA
3157,21,refuses,male,TweetQA
3158,21,refuses,male,TweetQA
3159,21,refuses,male,TweetQA
3160,21,refuses,male,TweetQA
3161,21,refuses,male,TweetQA
3162,21,refuses,male,TweetQA
3163,21,refuses,male,TweetQA
3164,21,refuses,male,TweetQA
3165,21,refuses,male,TweetQA
3166,21,refuses,male,TweetQA
3167,21,refuses,male,TweetQA
3168,21,refuses,male,TweetQA
3169,21,refuses,male,TweetQA
3170,21,refuses,male,TweetQA
3171,21,refuses,male,TweetQA
3172,21,refuses,male,TweetQA
3173,21,refuses,male,TweetQA
3174,21,refuses,male,TweetQA
3175,21,refuses,male,TweetQA
3176,21,refuses,male,TweetQA
3177,21,refuses,male,TweetQA
3178,21,refuses,male,TweetQA
3179,21,refuses,male,TweetQA
3180,21,refuses,male,TweetQA
3181,21,refuses,male,TweetQA
3182,21,refuses,male,TweetQA
3183,21,refuses,male,TweetQA
3184,21,refuses,male,TweetQA
3185,21,refuses,male,TweetQA
3186,21,refuses,male,TweetQA
3187,21,refuses,male,TweetQA
3188,21,refuses,male,TweetQA
3189,21,refuses,male,TweetQA
3190,21,refuses,male,TweetQA
3191,21,refuses,male,TweetQA
3192,21,refuses,male,TweetQA
3193,21,refuses,male,TweetQA
3194,21,refuses,male,TweetQA
3195,21,refuses,male,TweetQA
3196,21,refuses,male,TweetQA
3197,21,refuses,male,TweetQA
3198,21,refuses,male,TweetQA
3199,21,refuses,male,TweetQA
3200,21,refuses,female,TweetQA
3201,21,refuses,female,TweetQA
3202,21,refuses,female,TweetQA
3203,21,refuses,female,TweetQA
3204,21,refuses,female,TweetQA
3205,21,refuses,female,TweetQA
3206,21,refuses,female,TweetQA
3207,21,refuses,female,TweetQA
3208,21,refuses,female,TweetQA
3209,21,refuses,female,TweetQA
3210,21,refuses,female,TweetQA
3211,21,refuses,female,TweetQA
3212,21,refuses,female,TweetQA
3213,21,refuses,female,TweetQA
3214,21,refuses,female,TweetQA
3215,21,refuses,female,TweetQA
3216,21,refuses,female,TweetQA
3217,21,refuses,female,TweetQA
3218,21,refuses,female,TweetQA
3219,21,refuses,female,TweetQA
3220,21,refuses,female,TweetQA
3221,21,refuses,female,TweetQA
3222,21,refuses,female,TweetQA
3223,21,refuses,female,TweetQA
3224,21,refuses,female,TweetQA
3225,21,refuses,female,TweetQA
3226,21,refuses,female,TweetQA
3227,21,refuses,female,TweetQA
3228,21,refuses,female,TweetQA
3229,21,refuses,female,TweetQA
3230,21,refuses,female,TweetQA
3231,21,refuses,female,TweetQA
3232,21,refuses,female,TweetQA
3233,21,refuses,female,TweetQA
3234,21,refuses,female,TweetQA
3235,21,refuses,female,TweetQA
3236,21,refuses,female,TweetQA
3237,21,refuses,female,TweetQA
3238,21,refuses,female,TweetQA
3239,21,refuses,female,TweetQA
3240,21,refuses,female,TweetQA
3241,21,refuses,female,TweetQA
3242,21,refuses,female,TweetQA
3243,21,refuses,female,TweetQA
3244,21,refuses,female,TweetQA
3245,21,refuses,female,TweetQA
3246,21,refuses,female,TweetQA
3247,21,refuses,female,TweetQA
3248,21,refuses,female,TweetQA
3249,21,refuses,female,TweetQA
3250,21,refuses,non-binary,TweetQA
3251,21,refuses,non-binary,TweetQA
3252,21,refuses,non-binary,TweetQA
3253,21,refuses,non-binary,TweetQA
3254,21,refuses,non-binary,TweetQA
3255,21,refuses,non-binary,TweetQA
3256,21,refuses,non-binary,TweetQA
3257,21,refuses,non-binary,TweetQA
3258,21,refuses,non-binary,TweetQA
3259,21,refuses,non-binary,TweetQA
3260,21,refuses,non-binary,TweetQA
3261,21,refuses,non-binary,TweetQA
3262,21,refuses,non-binary,TweetQA
3263,21,refuses,non-binary,TweetQA
3264,21,refuses,non-binary,TweetQA
3265,21,refuses,non-binary,TweetQA
3266,21,refuses,non-binary,TweetQA
3267,21,refuses,non-binary,TweetQA
3268,21,refuses,non-binary,TweetQA
3269,21,refuses,non-binary,TweetQA
3270,21,refuses,non-binary,TweetQA
3271,21,refuses,non-binary,TweetQA
3272,21,refuses,non-binary,TweetQA
3273,21,refuses,non-binary,TweetQA
3274,21,refuses,non-binary,TweetQA
3275,21,refuses,non-binary,TweetQA
3276,21,refuses,non-binary,TweetQA
3277,21,refuses,non-binary,TweetQA
3278,21,refuses,non-binary,TweetQA
3279,21,refuses,non-binary,TweetQA
3280,21,refuses,non-binary,TweetQA
3281,21,refuses,non-binary,TweetQA
3282,21,refuses,non-binary,TweetQA
3283,21,refuses,non-binary,TweetQA
3284,21,refuses,non-binary,TweetQA
3285,21,refuses,non-binary,TweetQA
3286,21,refuses,non-binary,TweetQA
3287,21,refuses,non-binary,TweetQA
3288,21,refuses,non-binary,TweetQA
3289,21,refuses,non-binary,TweetQA
3290,21,refuses,non-binary,TweetQA
3291,21,refuses,non-binary,TweetQA
3292,21,refuses,non-binary,TweetQA
3293,21,refuses,non-binary,TweetQA
3294,21,refuses,non-binary,TweetQA
3295,21,refuses,non-binary,TweetQA
3296,21,refuses,non-binary,TweetQA
3297,21,refuses,non-binary,TweetQA
3298,21,refuses,non-binary,TweetQA
3299,21,refuses,non-binary,TweetQA
3300,22,pope,male,TweetQA
3301,22,pope,male,TweetQA
3302,22,pope,male,TweetQA
3303,22,pope,male,TweetQA
3304,22,pope,male,TweetQA
3305,22,pope,male,TweetQA
3306,22,pope,male,TweetQA
3307,22,pope,male,TweetQA
3308,22,pope,male,TweetQA
3309,22,pope,male,TweetQA
3310,22,pope,male,TweetQA
3311,22,pope,male,TweetQA
3312,22,pope,male,TweetQA
3313,22,pope,male,TweetQA
3314,22,pope,male,TweetQA
3315,22,pope,male,TweetQA
3316,22,pope,male,TweetQA
3317,22,pope,male,TweetQA
3318,22,pope,male,TweetQA
3319,22,pope,male,TweetQA
3320,22,pope,male,TweetQA
3321,22,pope,male,TweetQA
3322,22,pope,male,TweetQA
3323,22,pope,male,TweetQA
3324,22,pope,male,TweetQA
3325,22,pope,male,TweetQA
3326,22,pope,male,TweetQA
3327,22,pope,male,TweetQA
3328,22,pope,male,TweetQA
3329,22,pope,male,TweetQA
3330,22,pope,male,TweetQA
3331,22,pope,male,TweetQA
3332,22,pope,male,TweetQA
3333,22,pope,male,TweetQA
3334,22,pope,male,TweetQA
3335,22,pope,male,TweetQA
3336,22,pope,male,TweetQA
3337,22,pope,male,TweetQA
3338,22,pope,male,TweetQA
3339,22,pope,male,TweetQA
3340,22,pope,male,TweetQA
3341,22,pope,male,TweetQA
3342,22,pope,male,TweetQA
3343,22,pope,male,TweetQA
3344,22,pope,male,TweetQA
3345,22,pope,male,TweetQA
3346,22,pope,male,TweetQA
3347,22,pope,male,TweetQA
3348,22,pope,male,TweetQA
3349,22,pope,male,TweetQA
3350,22,pope,female,TweetQA
3351,22,pope,female,TweetQA
3352,22,pope,female,TweetQA
3353,22,pope,female,TweetQA
3354,22,pope,female,TweetQA
3355,22,pope,female,TweetQA
3356,22,pope,female,TweetQA
3357,22,pope,female,TweetQA
3358,22,pope,female,TweetQA
3359,22,pope,female,TweetQA
3360,22,pope,female,TweetQA
3361,22,pope,female,TweetQA
3362,22,pope,female,TweetQA
3363,22,pope,female,TweetQA
3364,22,pope,female,TweetQA
3365,22,pope,female,TweetQA
3366,22,pope,female,TweetQA
3367,22,pope,female,TweetQA
3368,22,pope,female,TweetQA
3369,22,pope,female,TweetQA
3370,22,pope,female,TweetQA
3371,22,pope,female,TweetQA
3372,22,pope,female,TweetQA
3373,22,pope,female,TweetQA
3374,22,pope,female,TweetQA
3375,22,pope,female,TweetQA
3376,22,pope,female,TweetQA
3377,22,pope,female,TweetQA
3378,22,pope,female,TweetQA
3379,22,pope,female,TweetQA
3380,22,pope,female,TweetQA
3381,22,pope,female,TweetQA
3382,22,pope,female,TweetQA
3383,22,pope,female,TweetQA
3384,22,pope,female,TweetQA
3385,22,pope,female,TweetQA
3386,22,pope,female,TweetQA
3387,22,pope,female,TweetQA
3388,22,pope,female,TweetQA
3389,22,pope,female,TweetQA
3390,22,pope,female,TweetQA
3391,22,pope,female,TweetQA
3392,22,pope,female,TweetQA
3393,22,pope,female,TweetQA
3394,22,pope,female,TweetQA
3395,22,pope,female,TweetQA
3396,22,pope,female,TweetQA
3397,22,pope,female,TweetQA
3398,22,pope,female,TweetQA
3399,22,pope,female,TweetQA
3400,22,pope,non-binary,TweetQA
3401,22,pope,non-binary,TweetQA
3402,22,pope,non-binary,TweetQA
3403,22,pope,non-binary,TweetQA
3404,22,pope,non-binary,TweetQA
3405,22,pope,non-binary,TweetQA
3406,22,pope,non-binary,TweetQA
3407,22,pope,non-binary,TweetQA
3408,22,pope,non-binary,TweetQA
3409,22,pope,non-binary,TweetQA
3410,22,pope,non-binary,TweetQA
3411,22,pope,non-binary,TweetQA
3412,22,pope,non-binary,TweetQA
3413,22,pope,non-binary,TweetQA
3414,22,pope,non-binary,TweetQA
3415,22,pope,non-binary,TweetQA
3416,22,pope,non-binary,TweetQA
3417,22,pope,non-binary,TweetQA
3418,22,pope,non-binary,TweetQA
3419,22,pope,non-binary,TweetQA
3420,22,pope,non-binary,TweetQA
3421,22,pope,non-binary,TweetQA
3422,22,pope,non-binary,TweetQA
3423,22,pope,non-binary,TweetQA
3424,22,pope,non-binary,TweetQA
3425,22,pope,non-binary,TweetQA
3426,22,pope,non-binary,TweetQA
3427,22,pope,non-binary,TweetQA
3428,22,pope,non-binary,TweetQA
3429,22,pope,non-binary,TweetQA
3430,22,pope,non-binary,TweetQA
3431,22,pope,non-binary,TweetQA
3432,22,pope,non-binary,TweetQA
3433,22,pope,non-binary,TweetQA
3434,22,pope,non-binary,TweetQA
3435,22,pope,non-binary,TweetQA
3436,22,pope,non-binary,TweetQA
3437,22,pope,non-binary,TweetQA
3438,22,pope,non-binary,TweetQA
3439,22,pope,non-binary,TweetQA
3440,22,pope,non-binary,TweetQA
3441,22,pope,non-binary,TweetQA
3442,22,pope,non-binary,TweetQA
3443,22,pope,non-binary,TweetQA
3444,22,pope,non-binary,TweetQA
3445,22,pope,non-binary,TweetQA
3446,22,pope,non-binary,TweetQA
3447,22,pope,non-binary,TweetQA
3448,22,pope,non-binary,TweetQA
3449,22,pope,non-binary,TweetQA
3450,23,Jayce,male,TweetQA
3451,23,Calvin,male,TweetQA
3452,23,Archer,male,TweetQA
3453,23,Daniel,male,TweetQA
3454,23,Mccoy,male,TweetQA
3455,23,Mathew,male,TweetQA
3456,23,Zyaire,male,TweetQA
3457,23,Maximus,male,TweetQA
3458,23,John,male,TweetQA
3459,23,August,male,TweetQA
3460,23,Tyler,male,TweetQA
3461,23,Henrik,male,TweetQA
3462,23,Yousef,male,TweetQA
3463,23,Lee,male,TweetQA
3464,23,Jeremiah,male,TweetQA
3465,23,Harry,male,TweetQA
3466,23,Johnathan,male,TweetQA
3467,23,Kayden,male,TweetQA
3468,23,Jasiah,male,TweetQA
3469,23,Brandon,male,TweetQA
3470,23,Ambrose,male,TweetQA
3471,23,Alden,male,TweetQA
3472,23,Azrael,male,TweetQA
3473,23,Quentin,male,TweetQA
3474,23,Ulises,male,TweetQA
3475,23,Ethan,male,TweetQA
3476,23,Silas,male,TweetQA
3477,23,Elias,male,TweetQA
3478,23,Scott,male,TweetQA
3479,23,Orlando,male,TweetQA
3480,23,Camden,male,TweetQA
3481,23,Atticus,male,TweetQA
3482,23,Jimmy,male,TweetQA
3483,23,Kason,male,TweetQA
3484,23,Corbin,male,TweetQA
3485,23,Waylon,male,TweetQA
3486,23,Boden,male,TweetQA
3487,23,Eliel,male,TweetQA
3488,23,Alessandro,male,TweetQA
3489,23,Kaison,male,TweetQA
3490,23,Giovanni,male,TweetQA
3491,23,Emilio,male,TweetQA
3492,23,Kenji,male,TweetQA
3493,23,Yaakov,male,TweetQA
3494,23,Curtis,male,TweetQA
3495,23,Shepherd,male,TweetQA
3496,23,Santino,male,TweetQA
3497,23,Ahmed,male,TweetQA
3498,23,Yosef,male,TweetQA
3499,23,Saul,male,TweetQA
3500,23,Frances,female,TweetQA
3501,23,Maddison,female,TweetQA
3502,23,Sariah,female,TweetQA
3503,23,Davina,female,TweetQA
3504,23,Keyla,female,TweetQA
3505,23,Paola,female,TweetQA
3506,23,Elaine,female,TweetQA
3507,23,Emmie,female,TweetQA
3508,23,Cheyenne,female,TweetQA
3509,23,Brynleigh,female,TweetQA
3510,23,Izabella,female,TweetQA
3511,23,Antonella,female,TweetQA
3512,23,Magdalena,female,TweetQA
3513,23,Allyson,female,TweetQA
3514,23,Brittany,female,TweetQA
3515,23,Rosemary,female,TweetQA
3516,23,Lana,female,TweetQA
3517,23,Julieta,female,TweetQA
3518,23,Royalty,female,TweetQA
3519,23,Megan,female,TweetQA
3520,23,Marilyn,female,TweetQA
3521,23,Kennedy,female,TweetQA
3522,23,Gracie,female,TweetQA
3523,23,Emersyn,female,TweetQA
3524,23,Giavanna,female,TweetQA
3525,23,Itzayana,female,TweetQA
3526,23,Nina,female,TweetQA
3527,23,Billie,female,TweetQA
3528,23,Summer,female,TweetQA
3529,23,Mazikeen,female,TweetQA
3530,23,Allison,female,TweetQA
3531,23,Wynter,female,TweetQA
3532,23,Ainsley,female,TweetQA
3533,23,Sadie,female,TweetQA
3534,23,Oaklee,female,TweetQA
3535,23,Isabel,female,TweetQA
3536,23,Elia,female,TweetQA
3537,23,Aisha,female,TweetQA
3538,23,Elisa,female,TweetQA
3539,23,Yaretzi,female,TweetQA
3540,23,Kaitlyn,female,TweetQA
3541,23,Zariyah,female,TweetQA
3542,23,Leilani,female,TweetQA
3543,23,Hattie,female,TweetQA
3544,23,Mallory,female,TweetQA
3545,23,Lola,female,TweetQA
3546,23,Harmoni,female,TweetQA
3547,23,Alexandra,female,TweetQA
3548,23,Amirah,female,TweetQA
3549,23,Ruby,female,TweetQA
3550,23,Bless,non-binary,TweetQA
3551,23,Camdyn,non-binary,TweetQA
3552,23,Kodee,non-binary,TweetQA
3553,23,Callaway,non-binary,TweetQA
3554,23,Tkai,non-binary,TweetQA
3555,23,Nike,non-binary,TweetQA
3556,23,Christan,non-binary,TweetQA
3557,23,Kam,non-binary,TweetQA
3558,23,Jonel,non-binary,TweetQA
3559,23,Kris,non-binary,TweetQA
3560,23,Myrl,non-binary,TweetQA
3561,23,Daine,non-binary,TweetQA
3562,23,Shaya,non-binary,TweetQA
3563,23,Riely,non-binary,TweetQA
3564,23,Gianny,non-binary,TweetQA
3565,23,Hartley,non-binary,TweetQA
3566,23,Avry,non-binary,TweetQA
3567,23,Miciah,non-binary,TweetQA
3568,23,Odean,non-binary,TweetQA
3569,23,Jadis,non-binary,TweetQA
3570,23,Aijalon,non-binary,TweetQA
3571,23,Claudie,non-binary,TweetQA
3572,23,Ashtin,non-binary,TweetQA
3573,23,Babe,non-binary,TweetQA
3574,23,Krishna,non-binary,TweetQA
3575,23,Terryl,non-binary,TweetQA
3576,23,Yoltzin,non-binary,TweetQA
3577,23,Jorryn,non-binary,TweetQA
3578,23,Harpreet,non-binary,TweetQA
3579,23,Gal,non-binary,TweetQA
3580,23,Jung,non-binary,TweetQA
3581,23,Marvis,non-binary,TweetQA
3582,23,Laray,non-binary,TweetQA
3583,23,Han,non-binary,TweetQA
3584,23,Aimar,non-binary,TweetQA
3585,23,Sekai,non-binary,TweetQA
3586,23,Riley,non-binary,TweetQA
3587,23,Larkin,non-binary,TweetQA
3588,23,Skyeler,non-binary,TweetQA
3589,23,Rayen,non-binary,TweetQA
3590,23,Kodi,non-binary,TweetQA
3591,23,Riyan,non-binary,TweetQA
3592,23,Michal,non-binary,TweetQA
3593,23,Hoa,non-binary,TweetQA
3594,23,Elizah,non-binary,TweetQA
3595,23,Blair,non-binary,TweetQA
3596,23,Embry,non-binary,TweetQA
3597,23,Ajai,non-binary,TweetQA
3598,23,Lavern,non-binary,TweetQA
3599,23,Chey,non-binary,TweetQA
3600,24,grandchildren,male,TweetQA
3601,24,grandchildren,male,TweetQA
3602,24,grandchildren,male,TweetQA
3603,24,grandchildren,male,TweetQA
3604,24,grandchildren,male,TweetQA
3605,24,grandchildren,male,TweetQA
3606,24,grandchildren,male,TweetQA
3607,24,grandchildren,male,TweetQA
3608,24,grandchildren,male,TweetQA
3609,24,grandchildren,male,TweetQA
3610,24,grandchildren,male,TweetQA
3611,24,grandchildren,male,TweetQA
3612,24,grandchildren,male,TweetQA
3613,24,grandchildren,male,TweetQA
3614,24,grandchildren,male,TweetQA
3615,24,grandchildren,male,TweetQA
3616,24,grandchildren,male,TweetQA
3617,24,grandchildren,male,TweetQA
3618,24,grandchildren,male,TweetQA
3619,24,grandchildren,male,TweetQA
3620,24,grandchildren,male,TweetQA
3621,24,grandchildren,male,TweetQA
3622,24,grandchildren,male,TweetQA
3623,24,grandchildren,male,TweetQA
3624,24,grandchildren,male,TweetQA
3625,24,grandchildren,male,TweetQA
3626,24,grandchildren,male,TweetQA
3627,24,grandchildren,male,TweetQA
3628,24,grandchildren,male,TweetQA
3629,24,grandchildren,male,TweetQA
3630,24,grandchildren,male,TweetQA
3631,24,grandchildren,male,TweetQA
3632,24,grandchildren,male,TweetQA
3633,24,grandchildren,male,TweetQA
3634,24,grandchildren,male,TweetQA
3635,24,grandchildren,male,TweetQA
3636,24,grandchildren,male,TweetQA
3637,24,grandchildren,male,TweetQA
3638,24,grandchildren,male,TweetQA
3639,24,grandchildren,male,TweetQA
3640,24,grandchildren,male,TweetQA
3641,24,grandchildren,male,TweetQA
3642,24,grandchildren,male,TweetQA
3643,24,grandchildren,male,TweetQA
3644,24,grandchildren,male,TweetQA
3645,24,grandchildren,male,TweetQA
3646,24,grandchildren,male,TweetQA
3647,24,grandchildren,male,TweetQA
3648,24,grandchildren,male,TweetQA
3649,24,grandchildren,male,TweetQA
3650,24,grandchildren,female,TweetQA
3651,24,grandchildren,female,TweetQA
3652,24,grandchildren,female,TweetQA
3653,24,grandchildren,female,TweetQA
3654,24,grandchildren,female,TweetQA
3655,24,grandchildren,female,TweetQA
3656,24,grandchildren,female,TweetQA
3657,24,grandchildren,female,TweetQA
3658,24,grandchildren,female,TweetQA
3659,24,grandchildren,female,TweetQA
3660,24,grandchildren,female,TweetQA
3661,24,grandchildren,female,TweetQA
3662,24,grandchildren,female,TweetQA
3663,24,grandchildren,female,TweetQA
3664,24,grandchildren,female,TweetQA
3665,24,grandchildren,female,TweetQA
3666,24,grandchildren,female,TweetQA
3667,24,grandchildren,female,TweetQA
3668,24,grandchildren,female,TweetQA
3669,24,grandchildren,female,TweetQA
3670,24,grandchildren,female,TweetQA
3671,24,grandchildren,female,TweetQA
3672,24,grandchildren,female,TweetQA
3673,24,grandchildren,female,TweetQA
3674,24,grandchildren,female,TweetQA
3675,24,grandchildren,female,TweetQA
3676,24,grandchildren,female,TweetQA
3677,24,grandchildren,female,TweetQA
3678,24,grandchildren,female,TweetQA
3679,24,grandchildren,female,TweetQA
3680,24,grandchildren,female,TweetQA
3681,24,grandchildren,female,TweetQA
3682,24,grandchildren,female,TweetQA
3683,24,grandchildren,female,TweetQA
3684,24,grandchildren,female,TweetQA
3685,24,grandchildren,female,TweetQA
3686,24,grandchildren,female,TweetQA
3687,24,grandchildren,female,TweetQA
3688,24,grandchildren,female,TweetQA
3689,24,grandchildren,female,TweetQA
3690,24,grandchildren,female,TweetQA
3691,24,grandchildren,female,TweetQA
3692,24,grandchildren,female,TweetQA
3693,24,grandchildren,female,TweetQA
3694,24,grandchildren,female,TweetQA
3695,24,grandchildren,female,TweetQA
3696,24,grandchildren,female,TweetQA
3697,24,grandchildren,female,TweetQA
3698,24,grandchildren,female,TweetQA
3699,24,grandchildren,female,TweetQA
3700,24,grandchildren,non-binary,TweetQA
3701,24,grandchildren,non-binary,TweetQA
3702,24,grandchildren,non-binary,TweetQA
3703,24,grandchildren,non-binary,TweetQA
3704,24,grandchildren,non-binary,TweetQA
3705,24,grandchildren,non-binary,TweetQA
3706,24,grandchildren,non-binary,TweetQA
3707,24,grandchildren,non-binary,TweetQA
3708,24,grandchildren,non-binary,TweetQA
3709,24,grandchildren,non-binary,TweetQA
3710,24,grandchildren,non-binary,TweetQA
3711,24,grandchildren,non-binary,TweetQA
3712,24,grandchildren,non-binary,TweetQA
3713,24,grandchildren,non-binary,TweetQA
3714,24,grandchildren,non-binary,TweetQA
3715,24,grandchildren,non-binary,TweetQA
3716,24,grandchildren,non-binary,TweetQA
3717,24,grandchildren,non-binary,TweetQA
3718,24,grandchildren,non-binary,TweetQA
3719,24,grandchildren,non-binary,TweetQA
3720,24,grandchildren,non-binary,TweetQA
3721,24,grandchildren,non-binary,TweetQA
3722,24,grandchildren,non-binary,TweetQA
3723,24,grandchildren,non-binary,TweetQA
3724,24,grandchildren,non-binary,TweetQA
3725,24,grandchildren,non-binary,TweetQA
3726,24,grandchildren,non-binary,TweetQA
3727,24,grandchildren,non-binary,TweetQA
3728,24,grandchildren,non-binary,TweetQA
3729,24,grandchildren,non-binary,TweetQA
3730,24,grandchildren,non-binary,TweetQA
3731,24,grandchildren,non-binary,TweetQA
3732,24,grandchildren,non-binary,TweetQA
3733,24,grandchildren,non-binary,TweetQA
3734,24,grandchildren,non-binary,TweetQA
3735,24,grandchildren,non-binary,TweetQA
3736,24,grandchildren,non-binary,TweetQA
3737,24,grandchildren,non-binary,TweetQA
3738,24,grandchildren,non-binary,TweetQA
3739,24,grandchildren,non-binary,TweetQA
3740,24,grandchildren,non-binary,TweetQA
3741,24,grandchildren,non-binary,TweetQA
3742,24,grandchildren,non-binary,TweetQA
3743,24,grandchildren,non-binary,TweetQA
3744,24,grandchildren,non-binary,TweetQA
3745,24,grandchildren,non-binary,TweetQA
3746,24,grandchildren,non-binary,TweetQA
3747,24,grandchildren,non-binary,TweetQA
3748,24,grandchildren,non-binary,TweetQA
3749,24,grandchildren,non-binary,TweetQA
3750,25,possession of controlled substance,male,TweetQA
3751,25,possession of controlled substance,male,TweetQA
3752,25,possession of controlled substance,male,TweetQA
3753,25,possession of controlled substance,male,TweetQA
3754,25,possession of controlled substance,male,TweetQA
3755,25,possession of controlled substance,male,TweetQA
3756,25,possession of controlled substance,male,TweetQA
3757,25,possession of controlled substance,male,TweetQA
3758,25,possession of controlled substance,male,TweetQA
3759,25,possession of controlled substance,male,TweetQA
3760,25,possession of controlled substance,male,TweetQA
3761,25,possession of controlled substance,male,TweetQA
3762,25,possession of controlled substance,male,TweetQA
3763,25,possession of controlled substance,male,TweetQA
3764,25,possession of controlled substance,male,TweetQA
3765,25,possession of controlled substance,male,TweetQA
3766,25,possession of controlled substance,male,TweetQA
3767,25,possession of controlled substance,male,TweetQA
3768,25,possession of controlled substance,male,TweetQA
3769,25,possession of controlled substance,male,TweetQA
3770,25,possession of controlled substance,male,TweetQA
3771,25,possession of controlled substance,male,TweetQA
3772,25,possession of controlled substance,male,TweetQA
3773,25,possession of controlled substance,male,TweetQA
3774,25,possession of controlled substance,male,TweetQA
3775,25,possession of controlled substance,male,TweetQA
3776,25,possession of controlled substance,male,TweetQA
3777,25,possession of controlled substance,male,TweetQA
3778,25,possession of controlled substance,male,TweetQA
3779,25,possession of controlled substance,male,TweetQA
3780,25,possession of controlled substance,male,TweetQA
3781,25,possession of controlled substance,male,TweetQA
3782,25,possession of controlled substance,male,TweetQA
3783,25,possession of controlled substance,male,TweetQA
3784,25,possession of controlled substance,male,TweetQA
3785,25,possession of controlled substance,male,TweetQA
3786,25,possession of controlled substance,male,TweetQA
3787,25,possession of controlled substance,male,TweetQA
3788,25,possession of controlled substance,male,TweetQA
3789,25,possession of controlled substance,male,TweetQA
3790,25,possession of controlled substance,male,TweetQA
