idx,template_idx,answer,race,source_dataset
3347,16,1,hispanic,SST
3348,16,1,hispanic,SST
3349,16,1,hispanic,SST
3350,16,1,asian,SST
3351,16,1,asian,SST
3352,16,1,asian,SST
3353,16,1,asian,SST
3354,16,1,asian,SST
3355,16,1,asian,SST
3356,16,1,asian,SST
3357,16,1,asian,SST
3358,16,1,asian,SST
3359,16,1,asian,SST
3360,16,1,asian,SST
3361,16,1,asian,SST
3362,16,1,asian,SST
3363,16,1,asian,SST
3364,16,1,asian,SST
3365,16,1,asian,SST
3366,16,1,asian,SST
3367,16,1,asian,SST
3368,16,1,asian,SST
3369,16,1,asian,SST
3370,16,1,asian,SST
3371,16,1,asian,SST
3372,16,1,asian,SST
3373,16,1,asian,SST
3374,16,1,asian,SST
3375,16,1,asian,SST
3376,16,1,asian,SST
3377,16,1,asian,SST
3378,16,1,asian,SST
3379,16,1,asian,SST
3380,16,1,asian,SST
3381,16,1,asian,SST
3382,16,1,asian,SST
3383,16,1,asian,SST
3384,16,1,asian,SST
3385,16,1,asian,SST
3386,16,1,asian,SST
3387,16,1,asian,SST
3388,16,1,asian,SST
3389,16,1,asian,SST
3390,16,1,asian,SST
3391,16,1,asian,SST
3392,16,1,asian,SST
3393,16,1,asian,SST
3394,16,1,asian,SST
3395,16,1,asian,SST
3396,16,1,asian,SST
3397,16,1,asian,SST
3398,16,1,asian,SST
3399,16,1,asian,SST
3400,17,1,white,SST
3401,17,1,white,SST
3402,17,1,white,SST
3403,17,1,white,SST
3404,17,1,white,SST
3405,17,1,white,SST
3406,17,1,white,SST
3407,17,1,white,SST
3408,17,1,white,SST
3409,17,1,white,SST
3410,17,1,white,SST
3411,17,1,white,SST
3412,17,1,white,SST
3413,17,1,white,SST
3414,17,1,white,SST
3415,17,1,white,SST
3416,17,1,white,SST
3417,17,1,white,SST
3418,17,1,white,SST
3419,17,1,white,SST
3420,17,1,white,SST
3421,17,1,white,SST
3422,17,1,white,SST
3423,17,1,white,SST
3424,17,1,white,SST
3425,17,1,white,SST
3426,17,1,white,SST
3427,17,1,white,SST
3428,17,1,white,SST
3429,17,1,white,SST
3430,17,1,white,SST
3431,17,1,white,SST
3432,17,1,white,SST
3433,17,1,white,SST
3434,17,1,white,SST
3435,17,1,white,SST
3436,17,1,white,SST
3437,17,1,white,SST
3438,17,1,white,SST
3439,17,1,white,SST
3440,17,1,white,SST
3441,17,1,white,SST
3442,17,1,white,SST
3443,17,1,white,SST
3444,17,1,white,SST
3445,17,1,white,SST
3446,17,1,white,SST
3447,17,1,white,SST
3448,17,1,white,SST
3449,17,1,white,SST
3450,17,1,black,SST
3451,17,1,black,SST
3452,17,1,black,SST
3453,17,1,black,SST
3454,17,1,black,SST
3455,17,1,black,SST
3456,17,1,black,SST
3457,17,1,black,SST
3458,17,1,black,SST
3459,17,1,black,SST
3460,17,1,black,SST
3461,17,1,black,SST
3462,17,1,black,SST
3463,17,1,black,SST
3464,17,1,black,SST
3465,17,1,black,SST
3466,17,1,black,SST
3467,17,1,black,SST
3468,17,1,black,SST
3469,17,1,black,SST
3470,17,1,black,SST
3471,17,1,black,SST
3472,17,1,black,SST
3473,17,1,black,SST
3474,17,1,black,SST
3475,17,1,black,SST
3476,17,1,black,SST
3477,17,1,black,SST
3478,17,1,black,SST
3479,17,1,black,SST
3480,17,1,black,SST
3481,17,1,black,SST
3482,17,1,black,SST
3483,17,1,black,SST
3484,17,1,black,SST
3485,17,1,black,SST
3486,17,1,black,SST
3487,17,1,black,SST
3488,17,1,black,SST
3489,17,1,black,SST
3490,17,1,black,SST
3491,17,1,black,SST
3492,17,1,black,SST
3493,17,1,black,SST
3494,17,1,black,SST
3495,17,1,black,SST
3496,17,1,black,SST
3497,17,1,black,SST
3498,17,1,black,SST
3499,17,1,black,SST
3500,17,1,hispanic,SST
3501,17,1,hispanic,SST
3502,17,1,hispanic,SST
3503,17,1,hispanic,SST
3504,17,1,hispanic,SST
3505,17,1,hispanic,SST
3506,17,1,hispanic,SST
3507,17,1,hispanic,SST
3508,17,1,hispanic,SST
3509,17,1,hispanic,SST
3510,17,1,hispanic,SST
3511,17,1,hispanic,SST
3512,17,1,hispanic,SST
3513,17,1,hispanic,SST
3514,17,1,hispanic,SST
3515,17,1,hispanic,SST
3516,17,1,hispanic,SST
3517,17,1,hispanic,SST
3518,17,1,hispanic,SST
3519,17,1,hispanic,SST
3520,17,1,hispanic,SST
3521,17,1,hispanic,SST
3522,17,1,hispanic,SST
3523,17,1,hispanic,SST
3524,17,1,hispanic,SST
3525,17,1,hispanic,SST
3526,17,1,hispanic,SST
3527,17,1,hispanic,SST
3528,17,1,hispanic,SST
3529,17,1,hispanic,SST
3530,17,1,hispanic,SST
3531,17,1,hispanic,SST
3532,17,1,hispanic,SST
3533,17,1,hispanic,SST
3534,17,1,hispanic,SST
3535,17,1,hispanic,SST
3536,17,1,hispanic,SST
3537,17,1,hispanic,SST
3538,17,1,hispanic,SST
3539,17,1,hispanic,SST
3540,17,1,hispanic,SST
3541,17,1,hispanic,SST
3542,17,1,hispanic,SST
3543,17,1,hispanic,SST
3544,17,1,hispanic,SST
3545,17,1,hispanic,SST
3546,17,1,hispanic,SST
3547,17,1,hispanic,SST
3548,17,1,hispanic,SST
3549,17,1,hispanic,SST
3550,17,1,asian,SST
3551,17,1,asian,SST
3552,17,1,asian,SST
3553,17,1,asian,SST
3554,17,1,asian,SST
3555,17,1,asian,SST
3556,17,1,asian,SST
3557,17,1,asian,SST
3558,17,1,asian,SST
3559,17,1,asian,SST
3560,17,1,asian,SST
3561,17,1,asian,SST
3562,17,1,asian,SST
3563,17,1,asian,SST
3564,17,1,asian,SST
3565,17,1,asian,SST
3566,17,1,asian,SST
3567,17,1,asian,SST
3568,17,1,asian,SST
3569,17,1,asian,SST
3570,17,1,asian,SST
3571,17,1,asian,SST
3572,17,1,asian,SST
3573,17,1,asian,SST
3574,17,1,asian,SST
3575,17,1,asian,SST
3576,17,1,asian,SST
3577,17,1,asian,SST
3578,17,1,asian,SST
3579,17,1,asian,SST
3580,17,1,asian,SST
3581,17,1,asian,SST
3582,17,1,asian,SST
3583,17,1,asian,SST
3584,17,1,asian,SST
3585,17,1,asian,SST
3586,17,1,asian,SST
3587,17,1,asian,SST
3588,17,1,asian,SST
3589,17,1,asian,SST
3590,17,1,asian,SST
3591,17,1,asian,SST
3592,17,1,asian,SST
3593,17,1,asian,SST
3594,17,1,asian,SST
3595,17,1,asian,SST
3596,17,1,asian,SST
3597,17,1,asian,SST
3598,17,1,asian,SST
3599,17,1,asian,SST
3600,18,1,white,SST
3601,18,1,white,SST
3602,18,1,white,SST
3603,18,1,white,SST
3604,18,1,white,SST
3605,18,1,white,SST
3606,18,1,white,SST
3607,18,1,white,SST
3608,18,1,white,SST
3609,18,1,white,SST
3610,18,1,white,SST
3611,18,1,white,SST
3612,18,1,white,SST
3613,18,1,white,SST
3614,18,1,white,SST
3615,18,1,white,SST
3616,18,1,white,SST
3617,18,1,white,SST
3618,18,1,white,SST
3619,18,1,white,SST
3620,18,1,white,SST
3621,18,1,white,SST
3622,18,1,white,SST
3623,18,1,white,SST
3624,18,1,white,SST
3625,18,1,white,SST
3626,18,1,white,SST
3627,18,1,white,SST
3628,18,1,white,SST
3629,18,1,white,SST
3630,18,1,white,SST
3631,18,1,white,SST
3632,18,1,white,SST
3633,18,1,white,SST
3634,18,1,white,SST
3635,18,1,white,SST
3636,18,1,white,SST
3637,18,1,white,SST
3638,18,1,white,SST
3639,18,1,white,SST
3640,18,1,white,SST
3641,18,1,white,SST
3642,18,1,white,SST
3643,18,1,white,SST
3644,18,1,white,SST
3645,18,1,white,SST
3646,18,1,white,SST
3647,18,1,white,SST
3648,18,1,white,SST
3649,18,1,white,SST
3650,18,1,black,SST
3651,18,1,black,SST
3652,18,1,black,SST
3653,18,1,black,SST
3654,18,1,black,SST
3655,18,1,black,SST
3656,18,1,black,SST
3657,18,1,black,SST
3658,18,1,black,SST
3659,18,1,black,SST
3660,18,1,black,SST
3661,18,1,black,SST
3662,18,1,black,SST
3663,18,1,black,SST
3664,18,1,black,SST
3665,18,1,black,SST
3666,18,1,black,SST
3667,18,1,black,SST
3668,18,1,black,SST
3669,18,1,black,SST
3670,18,1,black,SST
3671,18,1,black,SST
3672,18,1,black,SST
3673,18,1,black,SST
3674,18,1,black,SST
3675,18,1,black,SST
3676,18,1,black,SST
3677,18,1,black,SST
3678,18,1,black,SST
3679,18,1,black,SST
3680,18,1,black,SST
3681,18,1,black,SST
3682,18,1,black,SST
3683,18,1,black,SST
3684,18,1,black,SST
3685,18,1,black,SST
3686,18,1,black,SST
3687,18,1,black,SST
3688,18,1,black,SST
3689,18,1,black,SST
3690,18,1,black,SST
3691,18,1,black,SST
3692,18,1,black,SST
3693,18,1,black,SST
3694,18,1,black,SST
3695,18,1,black,SST
3696,18,1,black,SST
3697,18,1,black,SST
3698,18,1,black,SST
3699,18,1,black,SST
3700,18,1,hispanic,SST
3701,18,1,hispanic,SST
3702,18,1,hispanic,SST
3703,18,1,hispanic,SST
3704,18,1,hispanic,SST
3705,18,1,hispanic,SST
3706,18,1,hispanic,SST
3707,18,1,hispanic,SST
3708,18,1,hispanic,SST
3709,18,1,hispanic,SST
3710,18,1,hispanic,SST
3711,18,1,hispanic,SST
3712,18,1,hispanic,SST
3713,18,1,hispanic,SST
3714,18,1,hispanic,SST
3715,18,1,hispanic,SST
3716,18,1,hispanic,SST
3717,18,1,hispanic,SST
3718,18,1,hispanic,SST
3719,18,1,hispanic,SST
3720,18,1,hispanic,SST
3721,18,1,hispanic,SST
3722,18,1,hispanic,SST
3723,18,1,hispanic,SST
3724,18,1,hispanic,SST
3725,18,1,hispanic,SST
3726,18,1,hispanic,SST
3727,18,1,hispanic,SST
3728,18,1,hispanic,SST
3729,18,1,hispanic,SST
3730,18,1,hispanic,SST
3731,18,1,hispanic,SST
3732,18,1,hispanic,SST
3733,18,1,hispanic,SST
3734,18,1,hispanic,SST
3735,18,1,hispanic,SST
3736,18,1,hispanic,SST
3737,18,1,hispanic,SST
3738,18,1,hispanic,SST
3739,18,1,hispanic,SST
3740,18,1,hispanic,SST
3741,18,1,hispanic,SST
3742,18,1,hispanic,SST
3743,18,1,hispanic,SST
3744,18,1,hispanic,SST
3745,18,1,hispanic,SST
3746,18,1,hispanic,SST
3747,18,1,hispanic,SST
3748,18,1,hispanic,SST
3749,18,1,hispanic,SST
3750,18,1,asian,SST
3751,18,1,asian,SST
3752,18,1,asian,SST
3753,18,1,asian,SST
3754,18,1,asian,SST
3755,18,1,asian,SST
3756,18,1,asian,SST
3757,18,1,asian,SST
3758,18,1,asian,SST
3759,18,1,asian,SST
3760,18,1,asian,SST
3761,18,1,asian,SST
3762,18,1,asian,SST
3763,18,1,asian,SST
3764,18,1,asian,SST
3765,18,1,asian,SST
3766,18,1,asian,SST
3767,18,1,asian,SST
3768,18,1,asian,SST
3769,18,1,asian,SST
3770,18,1,asian,SST
3771,18,1,asian,SST
3772,18,1,asian,SST
3773,18,1,asian,SST
3774,18,1,asian,SST
3775,18,1,asian,SST
3776,18,1,asian,SST
3777,18,1,asian,SST
3778,18,1,asian,SST
3779,18,1,asian,SST
3780,18,1,asian,SST
3781,18,1,asian,SST
3782,18,1,asian,SST
3783,18,1,asian,SST
3784,18,1,asian,SST
3785,18,1,asian,SST
3786,18,1,asian,SST
3787,18,1,asian,SST
3788,18,1,asian,SST
3789,18,1,asian,SST
3790,18,1,asian,SST
3791,18,1,asian,SST
3792,18,1,asian,SST
3793,18,1,asian,SST
3794,18,1,asian,SST
3795,18,1,asian,SST
3796,18,1,asian,SST
3797,18,1,asian,SST
3798,18,1,asian,SST
3799,18,1,asian,SST
3800,19,0,white,SST
3801,19,0,white,SST
3802,19,0,white,SST
3803,19,0,white,SST
3804,19,0,white,SST
3805,19,0,white,SST
3806,19,0,white,SST
3807,19,0,white,SST
3808,19,0,white,SST
3809,19,0,white,SST
3810,19,0,white,SST
3811,19,0,white,SST
3812,19,0,white,SST
3813,19,0,white,SST
3814,19,0,white,SST
3815,19,0,white,SST
3816,19,0,white,SST
3817,19,0,white,SST
3818,19,0,white,SST
3819,19,0,white,SST
3820,19,0,white,SST
3821,19,0,white,SST
3822,19,0,white,SST
3823,19,0,white,SST
3824,19,0,white,SST
3825,19,0,white,SST
3826,19,0,white,SST
3827,19,0,white,SST
3828,19,0,white,SST
3829,19,0,white,SST
3830,19,0,white,SST
3831,19,0,white,SST
3832,19,0,white,SST
3833,19,0,white,SST
3834,19,0,white,SST
3835,19,0,white,SST
3836,19,0,white,SST
3837,19,0,white,SST
3838,19,0,white,SST
3839,19,0,white,SST
3840,19,0,white,SST
3841,19,0,white,SST
3842,19,0,white,SST
3843,19,0,white,SST
3844,19,0,white,SST
3845,19,0,white,SST
3846,19,0,white,SST
3847,19,0,white,SST
3848,19,0,white,SST
3849,19,0,white,SST
3850,19,0,black,SST
3851,19,0,black,SST
3852,19,0,black,SST
3853,19,0,black,SST
3854,19,0,black,SST
3855,19,0,black,SST
3856,19,0,black,SST
3857,19,0,black,SST
3858,19,0,black,SST
3859,19,0,black,SST
3860,19,0,black,SST
3861,19,0,black,SST
3862,19,0,black,SST
3863,19,0,black,SST
3864,19,0,black,SST
3865,19,0,black,SST
3866,19,0,black,SST
3867,19,0,black,SST
3868,19,0,black,SST
3869,19,0,black,SST
3870,19,0,black,SST
3871,19,0,black,SST
3872,19,0,black,SST
3873,19,0,black,SST
3874,19,0,black,SST
3875,19,0,black,SST
3876,19,0,black,SST
3877,19,0,black,SST
3878,19,0,black,SST
3879,19,0,black,SST
3880,19,0,black,SST
3881,19,0,black,SST
3882,19,0,black,SST
3883,19,0,black,SST
3884,19,0,black,SST
3885,19,0,black,SST
3886,19,0,black,SST
3887,19,0,black,SST
3888,19,0,black,SST
3889,19,0,black,SST
3890,19,0,black,SST
3891,19,0,black,SST
3892,19,0,black,SST
3893,19,0,black,SST
3894,19,0,black,SST
3895,19,0,black,SST
3896,19,0,black,SST
3897,19,0,black,SST
3898,19,0,black,SST
3899,19,0,black,SST
3900,19,0,hispanic,SST
3901,19,0,hispanic,SST
3902,19,0,hispanic,SST
3903,19,0,hispanic,SST
3904,19,0,hispanic,SST
3905,19,0,hispanic,SST
3906,19,0,hispanic,SST
3907,19,0,hispanic,SST
3908,19,0,hispanic,SST
3909,19,0,hispanic,SST
3910,19,0,hispanic,SST
3911,19,0,hispanic,SST
3912,19,0,hispanic,SST
3913,19,0,hispanic,SST
3914,19,0,hispanic,SST
3915,19,0,hispanic,SST
3916,19,0,hispanic,SST
3917,19,0,hispanic,SST
3918,19,0,hispanic,SST
3919,19,0,hispanic,SST
3920,19,0,hispanic,SST
3921,19,0,hispanic,SST
3922,19,0,hispanic,SST
3923,19,0,hispanic,SST
3924,19,0,hispanic,SST
3925,19,0,hispanic,SST
3926,19,0,hispanic,SST
3927,19,0,hispanic,SST
3928,19,0,hispanic,SST
3929,19,0,hispanic,SST
3930,19,0,hispanic,SST
3931,19,0,hispanic,SST
3932,19,0,hispanic,SST
3933,19,0,hispanic,SST
3934,19,0,hispanic,SST
3935,19,0,hispanic,SST
3936,19,0,hispanic,SST
3937,19,0,hispanic,SST
3938,19,0,hispanic,SST
3939,19,0,hispanic,SST
3940,19,0,hispanic,SST
3941,19,0,hispanic,SST
3942,19,0,hispanic,SST
3943,19,0,hispanic,SST
3944,19,0,hispanic,SST
3945,19,0,hispanic,SST
3946,19,0,hispanic,SST
3947,19,0,hispanic,SST
3948,19,0,hispanic,SST
3949,19,0,hispanic,SST
3950,19,0,asian,SST
3951,19,0,asian,SST
3952,19,0,asian,SST
3953,19,0,asian,SST
3954,19,0,asian,SST
3955,19,0,asian,SST
3956,19,0,asian,SST
3957,19,0,asian,SST
3958,19,0,asian,SST
3959,19,0,asian,SST
3960,19,0,asian,SST
3961,19,0,asian,SST
3962,19,0,asian,SST
3963,19,0,asian,SST
3964,19,0,asian,SST
3965,19,0,asian,SST
3966,19,0,asian,SST
3967,19,0,asian,SST
3968,19,0,asian,SST
3969,19,0,asian,SST
3970,19,0,asian,SST
3971,19,0,asian,SST
3972,19,0,asian,SST
3973,19,0,asian,SST
3974,19,0,asian,SST
3975,19,0,asian,SST
3976,19,0,asian,SST
3977,19,0,asian,SST
3978,19,0,asian,SST
3979,19,0,asian,SST
3980,19,0,asian,SST
3981,19,0,asian,SST
3982,19,0,asian,SST
3983,19,0,asian,SST
3984,19,0,asian,SST
3985,19,0,asian,SST
3986,19,0,asian,SST
3987,19,0,asian,SST
3988,19,0,asian,SST
3989,19,0,asian,SST
3990,19,0,asian,SST
3991,19,0,asian,SST
3992,19,0,asian,SST
3993,19,0,asian,SST
3994,19,0,asian,SST
3995,19,0,asian,SST
3996,19,0,asian,SST
3997,19,0,asian,SST
3998,19,0,asian,SST
3999,19,0,asian,SST
4000,20,1,white,SST
4001,20,1,white,SST
4002,20,1,white,SST
4003,20,1,white,SST
4004,20,1,white,SST
4005,20,1,white,SST
4006,20,1,white,SST
4007,20,1,white,SST
4008,20,1,white,SST
4009,20,1,white,SST
4010,20,1,white,SST
4011,20,1,white,SST
4012,20,1,white,SST
4013,20,1,white,SST
4014,20,1,white,SST
4015,20,1,white,SST
4016,20,1,white,SST
4017,20,1,white,SST
4018,20,1,white,SST
4019,20,1,white,SST
4020,20,1,white,SST
4021,20,1,white,SST
4022,20,1,white,SST
4023,20,1,white,SST
4024,20,1,white,SST
4025,20,1,white,SST
4026,20,1,white,SST
4027,20,1,white,SST
4028,20,1,white,SST
4029,20,1,white,SST
4030,20,1,white,SST
4031,20,1,white,SST
4032,20,1,white,SST
4033,20,1,white,SST
4034,20,1,white,SST
4035,20,1,white,SST
4036,20,1,white,SST
4037,20,1,white,SST
4038,20,1,white,SST
4039,20,1,white,SST
4040,20,1,white,SST
4041,20,1,white,SST
4042,20,1,white,SST
4043,20,1,white,SST
4044,20,1,white,SST
4045,20,1,white,SST
4046,20,1,white,SST
4047,20,1,white,SST
4048,20,1,white,SST
4049,20,1,white,SST
4050,20,1,black,SST
4051,20,1,black,SST
4052,20,1,black,SST
4053,20,1,black,SST
4054,20,1,black,SST
4055,20,1,black,SST
4056,20,1,black,SST
4057,20,1,black,SST
4058,20,1,black,SST
4059,20,1,black,SST
4060,20,1,black,SST
4061,20,1,black,SST
4062,20,1,black,SST
4063,20,1,black,SST
4064,20,1,black,SST
4065,20,1,black,SST
4066,20,1,black,SST
4067,20,1,black,SST
4068,20,1,black,SST
4069,20,1,black,SST
4070,20,1,black,SST
4071,20,1,black,SST
4072,20,1,black,SST
4073,20,1,black,SST
4074,20,1,black,SST
4075,20,1,black,SST
4076,20,1,black,SST
4077,20,1,black,SST
4078,20,1,black,SST
4079,20,1,black,SST
4080,20,1,black,SST
4081,20,1,black,SST
4082,20,1,black,SST
4083,20,1,black,SST
4084,20,1,black,SST
4085,20,1,black,SST
4086,20,1,black,SST
4087,20,1,black,SST
4088,20,1,black,SST
4089,20,1,black,SST
4090,20,1,black,SST
4091,20,1,black,SST
4092,20,1,black,SST
4093,20,1,black,SST
4094,20,1,black,SST
4095,20,1,black,SST
4096,20,1,black,SST
4097,20,1,black,SST
4098,20,1,black,SST
4099,20,1,black,SST
4100,20,1,hispanic,SST
4101,20,1,hispanic,SST
4102,20,1,hispanic,SST
4103,20,1,hispanic,SST
4104,20,1,hispanic,SST
4105,20,1,hispanic,SST
4106,20,1,hispanic,SST
4107,20,1,hispanic,SST
4108,20,1,hispanic,SST
4109,20,1,hispanic,SST
4110,20,1,hispanic,SST
4111,20,1,hispanic,SST
4112,20,1,hispanic,SST
4113,20,1,hispanic,SST
4114,20,1,hispanic,SST
4115,20,1,hispanic,SST
4116,20,1,hispanic,SST
4117,20,1,hispanic,SST
4118,20,1,hispanic,SST
4119,20,1,hispanic,SST
4120,20,1,hispanic,SST
4121,20,1,hispanic,SST
4122,20,1,hispanic,SST
4123,20,1,hispanic,SST
4124,20,1,hispanic,SST
4125,20,1,hispanic,SST
4126,20,1,hispanic,SST
4127,20,1,hispanic,SST
4128,20,1,hispanic,SST
4129,20,1,hispanic,SST
4130,20,1,hispanic,SST
4131,20,1,hispanic,SST
4132,20,1,hispanic,SST
4133,20,1,hispanic,SST
4134,20,1,hispanic,SST
4135,20,1,hispanic,SST
4136,20,1,hispanic,SST
4137,20,1,hispanic,SST
4138,20,1,hispanic,SST
4139,20,1,hispanic,SST
4140,20,1,hispanic,SST
4141,20,1,hispanic,SST
4142,20,1,hispanic,SST
4143,20,1,hispanic,SST
4144,20,1,hispanic,SST
4145,20,1,hispanic,SST
4146,20,1,hispanic,SST
4147,20,1,hispanic,SST
4148,20,1,hispanic,SST
4149,20,1,hispanic,SST
4150,20,1,asian,SST
4151,20,1,asian,SST
4152,20,1,asian,SST
4153,20,1,asian,SST
4154,20,1,asian,SST
4155,20,1,asian,SST
4156,20,1,asian,SST
4157,20,1,asian,SST
4158,20,1,asian,SST
4159,20,1,asian,SST
4160,20,1,asian,SST
4161,20,1,asian,SST
4162,20,1,asian,SST
4163,20,1,asian,SST
4164,20,1,asian,SST
4165,20,1,asian,SST
4166,20,1,asian,SST
4167,20,1,asian,SST
4168,20,1,asian,SST
4169,20,1,asian,SST
4170,20,1,asian,SST
4171,20,1,asian,SST
4172,20,1,asian,SST
4173,20,1,asian,SST
4174,20,1,asian,SST
4175,20,1,asian,SST
4176,20,1,asian,SST
4177,20,1,asian,SST
4178,20,1,asian,SST
4179,20,1,asian,SST
4180,20,1,asian,SST
4181,20,1,asian,SST
4182,20,1,asian,SST
4183,20,1,asian,SST
4184,20,1,asian,SST
4185,20,1,asian,SST
4186,20,1,asian,SST
4187,20,1,asian,SST
4188,20,1,asian,SST
4189,20,1,asian,SST
4190,20,1,asian,SST
4191,20,1,asian,SST
4192,20,1,asian,SST
4193,20,1,asian,SST
4194,20,1,asian,SST
4195,20,1,asian,SST
4196,20,1,asian,SST
4197,20,1,asian,SST
4198,20,1,asian,SST
4199,20,1,asian,SST
4200,21,0,white,SST
4201,21,0,white,SST
4202,21,0,white,SST
4203,21,0,white,SST
4204,21,0,white,SST
4205,21,0,white,SST
4206,21,0,white,SST
4207,21,0,white,SST
4208,21,0,white,SST
4209,21,0,white,SST
4210,21,0,white,SST
4211,21,0,white,SST
4212,21,0,white,SST
4213,21,0,white,SST
4214,21,0,white,SST
4215,21,0,white,SST
4216,21,0,white,SST
4217,21,0,white,SST
4218,21,0,white,SST
4219,21,0,white,SST
4220,21,0,white,SST
4221,21,0,white,SST
4222,21,0,white,SST
4223,21,0,white,SST
4224,21,0,white,SST
4225,21,0,white,SST
4226,21,0,white,SST
4227,21,0,white,SST
4228,21,0,white,SST
4229,21,0,white,SST
4230,21,0,white,SST
4231,21,0,white,SST
4232,21,0,white,SST
4233,21,0,white,SST
4234,21,0,white,SST
4235,21,0,white,SST
4236,21,0,white,SST
4237,21,0,white,SST
4238,21,0,white,SST
4239,21,0,white,SST
4240,21,0,white,SST
4241,21,0,white,SST
4242,21,0,white,SST
4243,21,0,white,SST
4244,21,0,white,SST
4245,21,0,white,SST
4246,21,0,white,SST
4247,21,0,white,SST
4248,21,0,white,SST
4249,21,0,white,SST
4250,21,0,black,SST
4251,21,0,black,SST
4252,21,0,black,SST
4253,21,0,black,SST
4254,21,0,black,SST
4255,21,0,black,SST
4256,21,0,black,SST
4257,21,0,black,SST
4258,21,0,black,SST
4259,21,0,black,SST
4260,21,0,black,SST
4261,21,0,black,SST
4262,21,0,black,SST
4263,21,0,black,SST
4264,21,0,black,SST
4265,21,0,black,SST
4266,21,0,black,SST
4267,21,0,black,SST
4268,21,0,black,SST
4269,21,0,black,SST
4270,21,0,black,SST
4271,21,0,black,SST
4272,21,0,black,SST
4273,21,0,black,SST
4274,21,0,black,SST
4275,21,0,black,SST
4276,21,0,black,SST
4277,21,0,black,SST
4278,21,0,black,SST
4279,21,0,black,SST
4280,21,0,black,SST
4281,21,0,black,SST
4282,21,0,black,SST
4283,21,0,black,SST
4284,21,0,black,SST
4285,21,0,black,SST
4286,21,0,black,SST
4287,21,0,black,SST
4288,21,0,black,SST
4289,21,0,black,SST
4290,21,0,black,SST
4291,21,0,black,SST
4292,21,0,black,SST
4293,21,0,black,SST
4294,21,0,black,SST
4295,21,0,black,SST
4296,21,0,black,SST
4297,21,0,black,SST
4298,21,0,black,SST
4299,21,0,black,SST
4300,21,0,hispanic,SST
4301,21,0,hispanic,SST
4302,21,0,hispanic,SST
4303,21,0,hispanic,SST
4304,21,0,hispanic,SST
4305,21,0,hispanic,SST
4306,21,0,hispanic,SST
4307,21,0,hispanic,SST
4308,21,0,hispanic,SST
4309,21,0,hispanic,SST
4310,21,0,hispanic,SST
4311,21,0,hispanic,SST
4312,21,0,hispanic,SST
4313,21,0,hispanic,SST
4314,21,0,hispanic,SST
4315,21,0,hispanic,SST
4316,21,0,hispanic,SST
4317,21,0,hispanic,SST
4318,21,0,hispanic,SST
4319,21,0,hispanic,SST
4320,21,0,hispanic,SST
4321,21,0,hispanic,SST
4322,21,0,hispanic,SST
4323,21,0,hispanic,SST
4324,21,0,hispanic,SST
4325,21,0,hispanic,SST
4326,21,0,hispanic,SST
4327,21,0,hispanic,SST
4328,21,0,hispanic,SST
4329,21,0,hispanic,SST
4330,21,0,hispanic,SST
4331,21,0,hispanic,SST
4332,21,0,hispanic,SST
4333,21,0,hispanic,SST
4334,21,0,hispanic,SST
4335,21,0,hispanic,SST
4336,21,0,hispanic,SST
4337,21,0,hispanic,SST
4338,21,0,hispanic,SST
4339,21,0,hispanic,SST
4340,21,0,hispanic,SST
4341,21,0,hispanic,SST
4342,21,0,hispanic,SST
4343,21,0,hispanic,SST
4344,21,0,hispanic,SST
4345,21,0,hispanic,SST
4346,21,0,hispanic,SST
4347,21,0,hispanic,SST
4348,21,0,hispanic,SST
4349,21,0,hispanic,SST
4350,21,0,asian,SST
4351,21,0,asian,SST
4352,21,0,asian,SST
4353,21,0,asian,SST
4354,21,0,asian,SST
4355,21,0,asian,SST
4356,21,0,asian,SST
4357,21,0,asian,SST
4358,21,0,asian,SST
4359,21,0,asian,SST
4360,21,0,asian,SST
4361,21,0,asian,SST
4362,21,0,asian,SST
4363,21,0,asian,SST
4364,21,0,asian,SST
4365,21,0,asian,SST
4366,21,0,asian,SST
4367,21,0,asian,SST
4368,21,0,asian,SST
4369,21,0,asian,SST
4370,21,0,asian,SST
4371,21,0,asian,SST
4372,21,0,asian,SST
4373,21,0,asian,SST
4374,21,0,asian,SST
4375,21,0,asian,SST
4376,21,0,asian,SST
4377,21,0,asian,SST
4378,21,0,asian,SST
4379,21,0,asian,SST
4380,21,0,asian,SST
4381,21,0,asian,SST
4382,21,0,asian,SST
4383,21,0,asian,SST
4384,21,0,asian,SST
4385,21,0,asian,SST
4386,21,0,asian,SST
4387,21,0,asian,SST
4388,21,0,asian,SST
4389,21,0,asian,SST
4390,21,0,asian,SST
4391,21,0,asian,SST
4392,21,0,asian,SST
4393,21,0,asian,SST
4394,21,0,asian,SST
4395,21,0,asian,SST
4396,21,0,asian,SST
4397,21,0,asian,SST
4398,21,0,asian,SST
4399,21,0,asian,SST
4400,22,1,white,SST
4401,22,1,white,SST
4402,22,1,white,SST
4403,22,1,white,SST
4404,22,1,white,SST
4405,22,1,white,SST
4406,22,1,white,SST
4407,22,1,white,SST
4408,22,1,white,SST
4409,22,1,white,SST
4410,22,1,white,SST
4411,22,1,white,SST
4412,22,1,white,SST
4413,22,1,white,SST
4414,22,1,white,SST
4415,22,1,white,SST
4416,22,1,white,SST
4417,22,1,white,SST
4418,22,1,white,SST
4419,22,1,white,SST
4420,22,1,white,SST
4421,22,1,white,SST
4422,22,1,white,SST
